ts,temp_c,precip_mm,consumer_confidence,cpi,unemployment_rate,usd_index,retail_sales_index
1767033331700,17.29,3.25,99.30,298.69,4.46,102.35,116.81
1767036931700,18.39,1.20,99.14,298.37,4.48,103.00,117.45
1767040531700,17.20,0.99,97.92,298.88,4.41,102.61,117.08
1767044131700,18.56,1.99,97.98,298.18,4.54,102.80,116.28
1767047731700,18.23,5.05,99.50,298.45,4.48,102.97,116.91
1767051331700,17.55,1.49,97.94,298.31,4.58,102.89,117.14
1767054931700,17.81,2.36,98.81,298.75,4.58,102.99,116.63
1767058531700,18.28,2.03,97.61,298.61,4.49,102.81,117.20
1767062131700,18.89,3.30,97.96,298.39,4.58,102.49,116.36
1767065731700,17.43,0.96,97.94,298.58,4.43,102.75,116.51
1767069331700,18.18,6.44,98.82,298.50,4.48,102.68,115.97
1767072931700,18.80,2.31,98.92,298.65,4.59,101.95,116.79
1767076531700,18.66,4.62,98.70,298.24,4.57,102.54,116.03
1767080131700,18.81,3.69,97.97,298.49,4.47,102.46,117.33
1767083731700,17.08,3.60,97.87,298.62,4.47,102.43,116.95
1767087331700,17.61,4.99,97.72,298.20,4.43,102.97,117.22
1767090931700,18.48,4.86,98.13,298.72,4.55,102.78,116.34
1767094531700,17.86,1.65,99.38,298.57,4.45,102.07,116.29
1767098131700,17.18,3.06,98.19,298.90,4.47,102.53,117.21
1767101731700,17.42,1.92,98.00,298.41,4.45,102.66,116.82
1767105331700,18.75,5.97,98.89,298.31,4.45,102.21,117.21
1767108931700,17.25,4.43,98.94,298.28,4.43,102.26,116.20
1767112531700,17.22,5.68,99.52,298.88,4.47,102.70,117.43
1767116131700,17.58,0.81,99.38,298.19,4.58,102.06,116.21
1767119731700,19.06,3.25,98.06,298.88,4.59,102.51,117.45
1767123331700,17.85,1.91,98.67,298.44,4.50,102.71,116.94
1767126931700,17.71,6.63,99.44,298.76,4.41,102.14,116.88
1767130531700,18.70,2.98,97.83,298.23,4.55,102.18,117.20
1767134131700,17.63,3.21,99.46,298.40,4.46,101.98,116.19
1767137731700,18.43,1.43,98.40,298.68,4.42,102.41,116.38
1767141331700,18.52,1.09,98.13,298.91,4.50,102.39,116.42
1767144931700,18.94,4.76,98.40,298.27,4.49,102.25,116.83
1767148531700,17.90,1.67,98.21,298.23,4.53,102.21,117.34
1767152131700,18.89,1.59,98.63,298.20,4.46,102.00,116.48
1767155731700,18.93,2.19,98.25,298.23,4.56,103.03,117.07
1767159331700,18.77,6.55,99.44,298.71,4.46,102.10,116.71
1767162931700,17.63,4.37,98.83,298.91,4.56,102.16,116.01
1767166531700,18.51,6.64,99.04,298.34,4.45,102.20,117.48
1767170131700,18.00,5.16,99.32,298.91,4.60,102.14,116.94
1767173731700,18.18,5.11,99.65,298.26,4.57,102.43,117.29
1767177331700,18.63,2.09,99.49,298.82,4.42,102.89,116.92
1767180931700,18.92,6.57,99.08,298.55,4.48,102.88,117.33
1767184531700,17.18,6.37,98.19,298.26,4.49,102.64,117.44
1767188131700,18.48,1.82,97.92,298.87,4.54,102.70,117.42
1767191731700,18.88,1.76,98.04,298.84,4.59,102.47,116.63
1767195331700,19.04,3.67,98.47,298.27,4.57,102.70,117.40
1767198931700,18.37,3.53,99.19,298.25,4.44,102.18,116.32
1767202531700,18.57,6.26,99.27,298.51,4.59,101.90,117.15
1767206131700,18.98,7.29,99.30,298.74,4.50,102.07,116.66
1767209731700,17.49,6.59,99.56,298.43,4.58,102.32,116.90
1767213331700,17.77,3.67,98.43,298.89,4.46,101.98,117.22
1767216931700,17.43,2.46,98.17,298.25,4.59,102.90,116.64
1767220531700,19.02,4.98,99.53,298.49,4.47,102.30,117.11
1767224131700,18.15,4.65,97.90,298.95,4.51,101.95,117.14
1767227731700,19.16,3.17,98.43,298.54,4.52,102.24,116.46
1767231331700,18.36,5.69,97.92,298.75,4.46,101.95,116.17
1767234931700,17.46,5.86,97.94,298.29,4.52,102.63,116.05
1767238531700,17.34,7.27,97.93,298.68,4.52,102.24,116.99
1767242131700,18.50,7.02,98.81,298.27,4.51,102.30,116.76
1767245731700,18.53,4.18,98.70,298.26,4.53,102.63,116.43
1767249331700,18.59,2.58,97.86,298.44,4.56,101.97,117.06
1767252931700,17.58,2.09,99.35,298.73,4.58,102.82,117.22
1767256531700,19.17,5.57,98.03,298.63,4.60,102.40,117.37
1767260131700,17.80,2.66,97.96,298.52,4.57,102.00,116.96
1767263731700,19.14,6.76,98.68,298.30,4.43,102.16,116.00
1767267331700,18.27,4.93,97.96,298.55,4.47,101.89,117.26
1767270931700,17.28,1.69,99.14,298.83,4.46,102.18,117.35
1767274531700,17.97,6.57,99.48,298.86,4.50,102.60,117.29
1767278131700,17.29,3.71,99.12,298.59,4.52,102.44,117.15
1767281731700,17.74,2.39,98.46,298.67,4.42,101.90,116.55
1767285331700,19.19,1.88,99.07,298.93,4.56,102.77,116.06
1767288931700,18.52,7.38,99.40,298.99,4.50,102.51,116.55
1767292531700,18.28,3.20,98.53,298.72,4.44,101.83,117.18
1767296131700,18.30,7.12,99.47,298.98,4.53,101.67,117.43
1767299731700,17.63,8.28,98.83,299.04,4.51,102.03,116.26
1767303331700,19.30,4.32,98.55,298.31,4.57,102.39,116.55
1767306931700,17.39,5.92,98.15,298.81,4.47,101.97,116.83
1767310531700,17.51,7.99,98.85,298.96,4.51,102.14,116.52
1767314131700,18.44,3.86,98.22,298.30,4.56,102.69,117.21
1767317731700,18.22,4.69,98.22,298.81,4.51,102.61,116.40
1767321331700,18.48,4.57,99.45,298.34,4.50,102.12,115.99
1767324931700,17.60,3.79,99.65,298.82,4.60,102.28,117.35
1767328531700,18.29,5.51,99.78,298.34,4.54,101.73,116.77
1767332131700,18.20,3.14,99.04,298.81,4.44,102.60,116.08
1767335731700,18.15,5.33,99.55,299.08,4.53,102.49,116.10
1767339331700,18.70,7.22,99.03,298.71,4.56,102.49,117.05
1767342931700,18.27,5.61,99.34,298.35,4.61,101.93,117.47
1767346531700,19.05,3.42,99.30,298.89,4.48,102.31,116.54
1767350131700,18.73,3.40,99.63,298.42,4.49,102.53,117.13
1767353731700,18.69,5.65,98.78,299.04,4.55,101.93,116.72
1767357331700,18.51,6.74,98.61,298.89,4.53,102.71,116.39
1767360931700,19.11,6.86,98.92,298.64,4.50,102.61,116.68
1767364531700,17.61,5.40,98.21,298.72,4.49,102.39,117.38
1767368131700,18.59,7.00,99.17,298.79,4.56,101.81,117.43
1767371731700,18.88,6.65,99.22,298.55,4.59,102.07,117.02
1767375331700,18.29,3.67,98.19,298.87,4.52,102.24,116.01
1767378931700,18.68,5.36,98.55,298.45,4.51,101.55,116.54
1767382531700,17.92,7.88,98.78,299.06,4.56,101.62,116.59
1767386131700,18.57,5.48,99.88,298.40,4.51,102.09,115.98
1767389731700,17.61,3.68,99.64,299.02,4.51,101.70,117.37
1767393331700,18.05,6.48,99.51,298.92,4.50,102.44,116.15
1767396931700,18.42,8.24,99.76,298.37,4.58,101.79,117.35
1767400531700,17.87,3.73,98.26,298.43,4.51,101.50,115.95
1767404131700,19.29,7.31,98.44,298.65,4.55,101.62,116.18
1767407731700,17.49,4.98,99.11,298.99,4.51,102.46,117.03
1767411331700,19.28,3.71,98.42,298.66,4.52,101.89,116.96
1767414931700,18.79,4.41,98.19,298.91,4.50,101.66,116.34
1767418531700,18.61,5.01,99.33,299.04,4.49,102.21,116.63
1767422131700,18.02,7.06,99.90,298.75,4.56,101.53,116.59
1767425731700,17.50,3.75,98.63,298.96,4.59,101.62,116.98
1767429331700,17.80,5.71,98.20,298.63,4.47,102.18,115.98
1767432931700,18.82,8.07,99.19,298.46,4.45,102.55,116.04
1767436531700,18.65,4.80,99.45,298.88,4.57,101.69,117.14
1767440131700,17.68,7.73,99.57,298.75,4.59,101.82,116.79
1767443731700,18.06,4.64,98.46,298.73,4.46,102.12,117.40
1767447331700,18.07,9.09,99.47,298.84,4.54,102.39,115.94
1767450931700,18.01,3.60,99.92,298.58,4.48,101.66,116.11
1767454531700,19.28,4.91,98.13,298.98,4.47,101.66,117.21
1767458131700,19.33,7.21,98.31,298.40,4.46,102.11,116.17
1767461731700,18.24,3.49,98.06,298.76,4.52,102.39,116.82
1767465331700,19.06,3.68,98.58,299.05,4.53,101.42,116.39
1767468931700,17.61,4.40,99.77,298.80,4.64,101.62,117.33
1767472531700,18.85,8.88,98.63,298.59,4.58,102.40,116.27
1767476131700,18.20,6.65,98.23,298.90,4.59,102.00,116.14
1767479731700,18.21,5.78,98.69,298.61,4.52,102.02,116.49
1767483331700,19.07,4.44,98.70,298.79,4.54,102.12,115.90
1767486931700,19.34,4.31,99.44,298.67,4.63,102.19,116.32
1767490531700,18.80,5.75,98.53,299.00,4.54,101.75,115.93
1767494131700,18.77,3.40,98.83,298.58,4.60,102.20,117.17
1767497731700,17.95,3.87,99.22,298.65,4.49,102.07,115.96
1767501331700,18.47,8.07,98.19,298.72,4.53,102.21,116.71
1767504931700,17.95,7.93,99.28,298.85,4.62,102.07,116.40
1767508531700,19.33,7.99,98.40,298.97,4.49,101.23,117.35
1767512131700,19.35,8.60,99.06,298.95,4.51,101.42,116.36
1767515731700,17.78,6.66,99.76,298.46,4.61,101.53,116.07
1767519331700,19.17,5.61,99.07,298.61,4.47,101.33,116.35
1767522931700,19.20,6.19,98.68,298.74,4.51,102.30,116.48
1767526531700,19.03,6.29,99.87,298.51,4.63,101.36,116.46
1767530131700,18.65,4.07,98.81,298.55,4.45,101.38,116.18
1767533731700,19.53,7.53,99.04,298.67,4.47,102.17,116.74
1767537331700,18.07,5.98,99.34,299.07,4.57,101.63,116.32
1767540931700,17.86,4.45,98.22,298.79,4.54,102.13,116.59
1767544531700,18.38,3.55,99.71,299.04,4.45,101.72,116.62
1767548131700,19.67,6.99,99.52,298.87,4.58,101.48,116.95
1767551731700,18.12,3.83,99.44,298.81,4.60,101.78,116.39
1767555331700,18.40,6.87,98.38,298.87,4.46,101.96,115.80
1767558931700,18.20,3.31,99.60,298.59,4.50,101.59,116.79
1767562531700,19.13,3.90,99.81,298.87,4.55,101.64,116.97
1767566131700,19.22,7.58,99.58,299.16,4.55,101.40,116.46
1767569731700,18.39,6.63,98.29,298.96,4.54,101.28,116.06
1767573331700,19.03,3.11,98.18,298.75,4.53,101.87,115.80
1767576931700,18.09,1.90,99.66,298.90,4.55,102.20,117.15
1767580531700,19.42,5.11,99.12,298.65,4.65,101.40,116.21
1767584131700,18.21,3.83,99.12,298.94,4.60,102.19,115.84
1767587731700,18.72,5.14,98.64,298.93,4.54,101.24,116.24
1767591331700,18.29,4.14,99.56,299.16,4.62,101.13,116.01
1767594931700,18.08,3.60,98.02,298.73,4.58,101.10,116.51
1767598531700,19.50,6.91,98.62,299.04,4.55,102.07,116.84
1767602131700,18.97,6.80,99.83,298.63,4.55,102.06,116.30
1767605731700,18.84,3.91,98.84,298.90,4.53,101.50,115.91
1767609331700,19.51,6.55,99.12,298.97,4.62,101.41,116.19
1767612931700,18.03,4.35,99.74,298.46,4.63,101.50,116.38
1767616531700,18.52,4.18,98.59,298.95,4.57,101.60,116.59
1767620131700,17.75,5.00,99.97,298.71,4.49,102.07,115.86
1767623731700,18.31,2.57,99.20,298.60,4.50,102.10,116.49
1767627331700,19.05,2.44,98.73,298.69,4.64,101.58,115.89
1767630931700,19.16,6.89,99.72,298.67,4.59,101.48,116.93
1767634531700,19.47,5.53,98.72,298.85,4.53,101.93,116.24
1767638131700,18.74,5.06,98.56,298.57,4.62,101.20,116.22
1767641731700,19.80,5.69,99.53,298.98,4.51,100.82,116.46
1767645331700,18.23,6.34,99.85,298.85,4.47,101.20,116.53
1767648931700,17.82,2.24,99.30,298.54,4.57,101.32,116.88
1767652531700,18.01,1.71,99.80,298.54,4.50,101.72,116.78
1767656131700,17.96,3.40,99.78,298.98,4.49,101.77,116.27
1767659731700,19.74,3.13,99.61,298.99,4.53,101.32,117.00
1767663331700,19.15,5.58,99.50,298.60,4.53,101.71,115.81
1767666931700,18.60,1.94,99.06,298.52,4.60,101.47,116.74
1767670531700,18.31,5.35,99.27,298.66,4.61,101.00,116.55
1767674131700,19.34,5.84,98.34,298.54,4.65,101.20,117.07
1767677731700,19.28,6.54,99.75,298.53,4.49,101.20,116.40
1767681331700,18.01,2.38,99.82,298.88,4.55,101.03,117.09
1767684931700,19.05,2.51,98.71,299.00,4.54,101.89,115.99
1767688531700,18.50,5.07,98.44,298.76,4.49,101.64,116.32
1767692131700,18.75,1.09,99.89,298.90,4.58,101.20,116.83
1767695731700,18.18,4.02,99.66,298.90,4.63,101.91,116.46
1767699331700,18.49,3.58,99.96,299.16,4.63,101.30,116.22
1767702931700,17.92,4.63,98.40,299.09,4.65,101.00,116.43
1767706531700,18.87,4.35,98.24,298.97,4.64,101.73,115.74
1767710131700,19.09,4.13,99.12,298.98,4.46,100.89,116.09
1767713731700,18.83,4.44,99.82,298.84,4.57,100.77,116.45
1767717331700,18.87,4.18,98.84,299.28,4.54,101.23,116.40
1767720931700,19.80,3.45,98.36,299.09,4.57,101.70,116.90
1767724531700,18.26,3.87,98.06,299.25,4.60,100.88,116.29
1767728131700,19.29,2.24,98.29,298.90,4.65,101.58,116.26
1767731731700,19.03,3.69,99.68,298.89,4.65,101.17,116.85
1767735331700,19.83,0.94,99.47,298.81,4.52,101.08,116.77
1767738931700,19.91,4.64,98.83,298.57,4.56,101.25,116.84
1767742531700,18.16,5.70,99.47,298.53,4.62,100.90,116.76
1767746131700,18.24,1.59,98.85,299.11,4.66,100.92,116.70
1767749731700,19.73,5.26,99.90,299.17,4.51,101.47,116.13
1767753331700,19.18,6.43,98.70,299.32,4.59,100.71,115.51
1767756931700,17.97,5.95,98.90,298.74,4.62,101.55,115.58
1767760531700,19.85,2.08,98.17,299.13,4.50,101.00,116.22
1767764131700,18.76,4.24,99.05,299.32,4.60,101.37,116.02
1767767731700,18.29,1.87,98.94,299.04,4.53,101.03,116.73
1767771331700,19.79,0.89,99.00,299.05,4.55,100.92,116.60
1767774931700,19.88,3.84,99.40,299.27,4.50,100.85,116.29
1767778531700,19.85,3.06,98.31,299.27,4.66,100.72,115.82
1767782131700,19.69,5.97,99.78,298.66,4.55,100.92,115.89
1767785731700,18.05,4.54,99.70,299.19,4.54,100.64,115.99
1767789331700,18.03,5.21,98.70,299.06,4.63,100.58,115.48
1767792931700,19.31,6.06,98.43,299.13,4.53,101.36,116.91
1767796531700,19.87,5.94,99.19,299.22,4.47,101.23,115.95
1767800131700,19.59,3.63,99.36,299.32,4.65,101.39,115.68
1767803731700,18.46,4.37,98.10,298.98,4.54,101.01,116.82
1767807331700,19.56,6.88,98.81,299.14,4.64,100.88,116.27
1767810931700,20.01,4.40,98.72,298.77,4.59,101.17,116.11
1767814531700,19.20,7.01,98.75,299.12,4.66,100.32,115.97
1767818131700,18.88,3.05,99.57,299.32,4.60,101.25,116.14
1767821731700,19.92,4.90,98.25,298.76,4.53,101.18,116.45
1767825331700,18.25,3.16,99.60,298.74,4.62,100.80,115.42
1767828931700,19.69,2.09,99.72,298.76,4.66,100.50,115.83
1767832531700,18.55,3.44,98.99,298.62,4.52,100.89,116.64
1767836131700,18.45,5.81,99.63,298.67,4.52,100.22,116.08
1767839731700,18.37,4.68,98.14,299.21,4.66,101.29,115.68
1767843331700,18.04,4.20,99.65,298.83,4.62,100.36,116.05
1767846931700,19.38,4.58,99.11,299.13,4.58,100.92,115.89
1767850531700,19.27,1.93,98.28,299.37,4.48,100.38,116.49
1767854131700,19.44,6.37,99.29,299.29,4.60,100.31,115.61
1767857731700,18.82,5.33,98.72,299.18,4.59,101.08,116.16
1767861331700,19.96,3.08,97.93,299.02,4.49,100.74,115.64
1767864931700,19.82,7.61,99.11,299.30,4.51,100.36,116.27
1767868531700,19.84,5.63,99.51,299.14,4.52,100.94,115.32
1767872131700,19.84,5.71,97.93,298.78,4.58,100.91,115.68
1767875731700,18.40,5.53,99.17,298.60,4.53,101.28,115.94
1767879331700,19.79,5.11,99.40,299.31,4.57,101.07,116.05
1767882931700,19.57,5.55,99.33,299.19,4.59,100.43,116.18
1767886531700,18.50,7.27,98.95,298.79,4.52,100.84,116.19
1767890131700,19.89,6.85,97.87,298.65,4.54,101.23,116.40
1767893731700,18.36,8.03,98.28,298.72,4.62,100.73,116.53
1767897331700,18.84,6.04,99.40,298.89,4.63,100.90,115.98
1767900931700,19.17,7.61,98.72,298.75,4.51,100.16,115.89
1767904531700,19.08,6.19,98.73,299.16,4.65,100.48,116.36
1767908131700,18.67,5.25,99.08,299.05,4.57,100.99,116.39
1767911731700,19.51,3.80,99.06,298.85,4.52,100.94,116.23
1767915331700,18.58,5.94,97.93,299.28,4.50,100.18,115.53
1767918931700,19.92,7.07,98.63,299.31,4.62,100.52,115.81
1767922531700,18.15,5.53,98.13,299.09,4.60,101.10,115.36
1767926131700,19.98,6.42,99.53,298.78,4.59,100.63,115.85
1767929731700,18.66,7.40,99.23,299.09,4.53,101.05,115.59
1767933331700,19.21,6.31,98.39,298.91,4.50,100.73,116.34
1767936931700,20.09,4.82,98.47,299.35,4.61,100.62,116.28
1767940531700,18.86,4.46,98.46,299.18,4.54,100.62,115.42
1767944131700,19.91,7.68,99.54,299.27,4.63,100.47,115.67
1767947731700,18.30,7.46,99.67,298.68,4.66,100.78,116.51
1767951331700,18.18,4.27,99.26,298.75,4.66,100.22,116.29
1767954931700,18.43,3.26,98.25,298.80,4.58,101.08,116.51
1767958531700,18.57,4.86,99.12,299.05,4.63,100.63,116.50
1767962131700,18.97,4.17,99.10,299.27,4.58,100.39,116.22
1767965731700,19.28,8.22,99.07,299.39,4.61,100.36,115.90
1767969331700,19.34,6.78,98.06,298.99,4.60,101.06,116.12
1767972931700,19.97,8.47,97.94,298.92,4.59,100.31,116.30
1767976531700,18.36,3.96,98.40,299.39,4.51,100.08,115.27
1767980131700,18.67,5.44,98.44,298.72,4.58,100.64,116.33
1767983731700,18.91,4.08,99.32,298.96,4.60,99.71,116.09
1767987331700,18.75,7.91,98.79,298.87,4.54,99.68,115.39
1767990931700,18.34,3.59,99.32,299.24,4.64,100.15,116.31
1767994531700,18.84,6.46,98.66,298.88,4.70,100.22,115.60
1767998131700,18.64,6.98,97.66,298.90,4.69,100.30,115.13
1768001731700,19.97,3.82,98.66,299.26,4.66,100.73,115.57
1768005331700,19.62,4.06,99.36,298.93,4.58,100.76,116.33
1768008931700,19.97,9.46,99.10,299.27,4.60,100.65,116.21
1768012531700,18.75,3.74,98.25,298.72,4.65,100.14,115.78
1768016131700,18.57,7.74,99.50,299.21,4.67,100.32,114.96
1768019731700,18.66,4.87,98.01,299.16,4.54,100.56,115.83
1768023331700,18.73,6.56,98.09,298.93,4.53,100.25,116.08
1768026931700,19.34,7.43,98.96,298.73,4.58,99.65,116.03
1768030531700,19.51,8.67,98.94,299.41,4.62,99.94,115.91
1768034131700,19.19,7.54,99.05,299.42,4.51,99.98,114.99
1768037731700,18.97,3.57,98.29,299.45,4.68,100.49,115.08
1768041331700,19.57,7.25,98.49,298.69,4.54,100.59,115.16
1768044931700,18.47,4.66,98.79,298.73,4.69,100.17,115.02
1768048531700,20.06,5.19,98.91,298.88,4.63,100.31,116.16
1768052131700,18.89,9.19,99.44,298.72,4.59,100.65,115.72
1768055731700,18.81,6.17,98.61,299.21,4.62,100.40,115.11
1768059331700,18.53,5.06,98.73,299.20,4.57,100.38,115.96
1768062931700,18.25,7.03,99.12,299.40,4.51,100.17,114.91
1768066531700,18.84,4.10,98.69,299.48,4.51,99.69,115.65
1768070131700,18.95,3.15,98.61,299.25,4.55,100.35,115.54
1768073731700,19.20,6.79,99.16,299.46,4.59,99.53,114.75
1768077331700,19.78,6.15,98.24,298.79,4.52,100.23,115.67
1768080931700,18.40,3.11,98.21,299.37,4.59,99.77,115.53
1768084531700,19.86,6.17,97.86,299.50,4.64,99.93,115.03
1768088131700,19.12,4.47,99.17,299.03,4.65,100.06,115.02
1768091731700,20.21,6.86,98.82,299.20,4.52,100.15,116.09
1768095331700,19.93,7.43,98.88,298.91,4.67,99.71,115.53
1768098931700,20.27,3.85,98.12,299.32,4.68,99.93,114.90
1768102531700,19.63,6.74,97.47,298.76,4.58,100.51,114.80
1768106131700,19.08,6.22,97.98,299.05,4.57,99.82,115.81
1768109731700,19.74,7.06,98.36,299.35,4.64,99.64,115.43
1768113331700,20.06,6.08,98.81,299.43,4.52,100.33,114.81
1768116931700,18.87,4.88,98.03,299.43,4.51,99.40,114.96
1768120531700,18.79,7.41,97.67,299.24,4.62,100.47,116.03
1768124131700,18.93,8.25,98.97,299.27,4.65,99.64,115.80
1768127731700,19.67,8.15,98.39,298.98,4.56,99.45,115.97
1768131331700,19.27,6.40,98.86,299.04,4.52,100.31,115.35
1768134931700,19.51,3.75,98.39,299.39,4.63,100.01,114.84
1768138531700,20.20,7.34,97.92,298.89,4.59,99.50,115.88
1768142131700,19.58,6.54,98.13,299.48,4.56,100.10,115.32
1768145731700,18.67,3.05,97.62,299.26,4.57,100.49,115.65
1768149331700,19.59,6.37,98.87,299.10,4.56,99.99,115.64
