ts,temp_c,precip_mm,consumer_confidence,cpi,unemployment_rate,usd_index,retail_sales_index
1767033331700,18.33,5.64,97.95,298.73,4.56,102.78,116.28
1767036931700,17.45,1.19,98.91,298.82,4.50,102.56,116.80
1767040531700,18.16,2.33,98.83,298.31,4.43,102.34,117.42
1767044131700,17.13,5.10,98.68,298.30,4.40,102.22,116.70
1767047731700,17.07,5.01,98.43,298.77,4.50,102.33,117.29
1767051331700,17.04,4.86,99.20,298.30,4.46,101.94,115.98
1767054931700,18.17,5.80,98.71,298.59,4.45,102.13,117.23
1767058531700,17.14,4.98,97.70,298.38,4.59,102.43,117.44
1767062131700,18.88,3.64,98.55,298.61,4.40,102.56,116.32
1767065731700,18.18,5.97,97.72,298.39,4.59,102.72,116.61
1767069331700,18.25,2.76,98.87,298.44,4.52,102.99,116.11
1767072931700,18.68,5.35,98.47,298.23,4.47,102.08,117.31
1767076531700,18.21,4.97,97.57,298.56,4.56,102.90,116.77
1767080131700,18.76,6.11,97.86,298.81,4.56,103.06,116.30
1767083731700,17.54,2.46,97.75,298.17,4.40,102.79,116.48
1767087331700,18.62,4.26,99.52,298.34,4.58,102.37,116.91
1767090931700,17.67,5.06,99.48,298.77,4.46,102.33,116.22
1767094531700,17.85,3.44,98.77,298.59,4.48,102.86,116.05
1767098131700,17.70,5.68,97.75,298.74,4.50,102.03,117.33
1767101731700,18.25,1.23,97.67,298.60,4.48,102.24,117.03
1767105331700,18.16,3.15,98.64,298.15,4.43,102.71,117.18
1767108931700,17.08,6.09,98.87,298.27,4.57,102.78,117.37
1767112531700,18.42,3.08,98.12,298.62,4.43,102.15,116.11
1767116131700,17.32,1.03,99.17,298.41,4.45,102.19,116.59
1767119731700,17.20,5.13,98.72,298.66,4.48,102.03,117.32
1767123331700,18.80,1.74,98.29,298.62,4.56,101.94,116.12
1767126931700,18.90,1.28,99.18,298.73,4.48,102.62,116.19
1767130531700,17.36,6.14,98.88,298.87,4.54,102.91,116.89
1767134131700,17.40,6.09,98.09,298.18,4.51,102.56,116.65
1767137731700,17.17,6.48,98.50,298.81,4.57,102.21,116.61
1767141331700,18.12,5.64,98.34,298.41,4.52,101.98,116.17
1767144931700,18.95,3.19,99.10,298.65,4.46,102.93,117.01
1767148531700,19.09,5.96,98.34,298.20,4.49,102.30,116.94
1767152131700,17.44,3.40,99.69,298.47,4.45,102.78,116.38
1767155731700,19.12,2.58,98.93,298.24,4.48,101.87,117.38
1767159331700,17.74,3.96,99.18,298.59,4.46,101.92,116.33
1767162931700,17.37,2.89,99.22,298.56,4.46,102.85,117.00
1767166531700,17.75,3.91,98.18,298.31,4.48,102.22,117.48
1767170131700,17.55,5.82,98.09,298.55,4.57,101.89,117.07
1767173731700,19.03,1.11,97.91,298.62,4.59,102.66,116.07
1767177331700,17.49,0.78,98.71,298.37,4.42,102.60,116.25
1767180931700,19.09,3.18,99.13,298.48,4.54,102.60,116.22
1767184531700,18.10,3.23,98.59,298.24,4.52,102.83,117.20
1767188131700,17.99,1.41,99.36,298.32,4.48,102.25,116.85
1767191731700,17.99,1.86,97.84,298.50,4.56,101.94,117.16
1767195331700,17.15,5.89,99.32,298.90,4.41,102.88,116.67
1767198931700,17.67,2.56,98.64,298.70,4.55,102.95,116.64
1767202531700,18.53,7.42,99.05,298.73,4.42,102.26,117.38
1767206131700,17.63,4.79,99.19,298.76,4.61,102.51,116.27
1767209731700,18.39,6.22,98.64,298.69,4.57,101.87,116.93
1767213331700,18.21,5.41,99.71,298.89,4.44,102.76,116.72
1767216931700,17.82,5.10,98.75,298.94,4.48,102.51,116.84
1767220531700,18.37,6.54,99.25,298.25,4.49,102.75,117.02
1767224131700,18.13,6.95,99.31,299.00,4.56,102.66,117.05
1767227731700,17.59,2.72,98.76,298.95,4.59,102.88,116.10
1767231331700,18.39,6.56,98.30,298.46,4.50,102.70,116.84
1767234931700,19.21,2.28,99.59,298.53,4.45,102.18,116.55
1767238531700,18.07,2.17,99.48,298.30,4.61,102.56,117.09
1767242131700,19.19,2.24,98.91,298.76,4.49,102.35,116.98
1767245731700,18.71,4.91,99.38,298.56,4.43,102.17,117.08
1767249331700,19.15,6.58,99.09,298.67,4.59,101.84,116.87
1767252931700,18.97,4.53,98.64,299.01,4.56,101.88,117.28
1767256531700,17.41,7.29,98.08,298.60,4.56,102.35,116.93
1767260131700,17.41,4.01,98.62,298.76,4.45,102.72,116.50
1767263731700,17.56,3.68,98.72,298.48,4.54,102.48,116.59
1767267331700,18.70,2.82,98.39,298.82,4.50,102.18,117.32
1767270931700,17.77,2.18,99.19,298.24,4.51,102.44,116.89
1767274531700,17.76,7.65,99.71,298.57,4.45,101.89,117.18
1767278131700,18.04,7.40,98.55,298.56,4.61,102.30,117.30
1767281731700,17.29,3.37,98.75,298.48,4.46,101.79,116.54
1767285331700,18.90,6.67,99.32,298.36,4.44,102.63,116.54
1767288931700,18.85,5.81,98.47,298.39,4.43,102.78,116.07
1767292531700,18.08,3.37,99.75,298.34,4.59,102.46,117.03
1767296131700,18.27,5.62,99.45,298.31,4.55,101.78,116.54
1767299731700,17.82,7.60,98.50,298.86,4.60,102.69,116.31
1767303331700,18.34,8.75,98.74,298.67,4.53,102.21,117.41
1767306931700,18.84,4.13,97.98,298.55,4.44,102.34,117.03
1767310531700,19.34,4.14,98.83,298.43,4.45,101.69,117.18
1767314131700,17.96,7.51,98.04,298.35,4.53,101.93,117.08
1767317731700,18.64,7.80,98.04,298.34,4.51,102.07,116.66
1767321331700,18.97,5.25,98.60,298.91,4.44,102.10,116.62
1767324931700,18.77,8.48,98.37,298.36,4.43,101.78,116.61
1767328531700,17.75,8.87,98.07,298.39,4.57,102.03,117.36
1767332131700,17.52,6.52,98.01,298.71,4.62,101.90,117.46
1767335731700,18.25,4.57,98.21,298.36,4.45,102.60,116.75
1767339331700,18.38,6.14,98.00,298.54,4.60,101.91,116.33
1767342931700,19.17,3.34,98.68,298.75,4.54,102.57,117.32
1767346531700,19.15,6.66,98.01,298.92,4.49,102.23,116.33
1767350131700,18.41,6.87,99.68,298.91,4.61,102.74,116.62
1767353731700,18.31,6.84,98.96,299.03,4.55,101.64,116.65
1767357331700,18.69,4.95,99.66,298.81,4.50,102.57,117.30
1767360931700,17.72,4.54,98.33,298.71,4.59,102.35,116.36
1767364531700,18.52,5.35,98.53,298.82,4.52,102.27,116.36
1767368131700,19.11,7.15,98.20,298.84,4.43,102.33,116.14
1767371731700,18.16,4.46,98.22,298.98,4.46,101.62,116.42
1767375331700,19.36,4.30,97.99,298.76,4.55,102.54,116.99
1767378931700,18.10,8.45,99.01,298.57,4.58,102.50,116.63
1767382531700,17.49,8.47,99.46,298.60,4.44,101.77,116.79
1767386131700,19.40,6.85,99.47,298.89,4.60,102.49,116.65
1767389731700,18.11,7.98,99.59,299.07,4.51,102.40,116.42
1767393331700,17.96,8.73,98.71,298.87,4.57,102.43,116.26
1767396931700,19.10,4.83,99.62,298.60,4.59,102.28,117.16
1767400531700,18.65,3.94,98.26,298.75,4.51,102.21,116.65
1767404131700,17.49,3.72,98.45,298.75,4.45,102.58,116.20
1767407731700,19.06,4.27,99.52,298.59,4.56,102.41,117.09
1767411331700,17.60,6.58,99.70,298.61,4.55,101.59,116.65
1767414931700,19.22,4.24,99.91,298.88,4.61,101.90,117.04
1767418531700,17.60,7.92,98.09,298.54,4.47,102.24,116.90
1767422131700,17.60,8.22,98.39,299.12,4.62,101.53,116.02
1767425731700,18.64,5.31,99.06,298.67,4.45,102.37,117.15
1767429331700,18.65,4.88,98.44,298.43,4.51,102.13,117.28
1767432931700,18.87,4.93,98.78,298.37,4.58,101.47,117.08
1767436531700,18.74,9.32,98.88,298.87,4.49,101.71,117.22
1767440131700,17.92,4.27,98.49,298.91,4.60,102.39,116.46
1767443731700,18.92,6.06,99.80,298.84,4.48,102.43,115.95
1767447331700,18.73,5.48,98.07,298.43,4.61,102.39,116.04
1767450931700,19.39,5.93,99.59,299.00,4.63,102.40,115.98
1767454531700,18.19,3.73,98.54,298.97,4.62,101.75,116.34
1767458131700,18.76,5.19,99.20,298.79,4.44,101.97,116.62
1767461731700,18.08,8.51,98.76,298.72,4.62,101.41,116.20
1767465331700,17.98,5.51,98.48,298.85,4.64,102.15,116.87
1767468931700,18.31,8.74,99.35,298.70,4.60,101.25,117.23
1767472531700,18.39,8.50,99.78,299.16,4.59,102.18,115.89
1767476131700,19.24,8.03,99.04,298.94,4.52,101.66,116.72
1767479731700,19.48,4.88,99.41,299.01,4.46,101.98,116.39
1767483331700,19.44,6.79,99.82,298.78,4.45,102.12,116.86
1767486931700,18.59,8.27,98.91,299.09,4.56,101.66,116.20
1767490531700,18.69,7.44,98.06,298.62,4.45,101.34,116.86
1767494131700,17.79,4.25,98.17,299.02,4.56,102.41,116.33
1767497731700,19.24,7.64,98.19,299.12,4.51,101.43,116.95
1767501331700,19.37,3.22,98.71,298.85,4.51,102.05,117.02
1767504931700,19.16,7.81,99.81,298.86,4.49,101.25,115.94
1767508531700,19.53,7.09,99.50,299.14,4.64,102.07,116.25
1767512131700,18.80,5.32,98.18,298.58,4.54,101.93,116.54
1767515731700,19.35,3.18,98.49,298.55,4.55,101.25,117.03
1767519331700,18.33,7.15,98.22,298.97,4.63,101.58,116.72
1767522931700,18.04,6.10,98.71,298.80,4.50,101.89,116.41
1767526531700,18.20,3.29,99.47,298.98,4.45,101.89,117.09
1767530131700,18.71,8.37,99.53,298.93,4.55,102.12,116.00
1767533731700,17.71,8.78,98.23,298.75,4.55,102.04,116.99
1767537331700,18.28,8.47,98.84,298.73,4.56,101.61,115.94
1767540931700,19.46,4.83,98.42,298.70,4.63,101.78,116.64
1767544531700,18.29,2.97,98.08,298.79,4.55,101.42,117.19
1767548131700,19.55,4.36,99.85,299.07,4.56,101.82,116.71
1767551731700,18.19,5.34,99.48,299.17,4.56,101.93,117.12
1767555331700,19.31,4.35,98.34,299.22,4.56,101.94,115.88
1767558931700,17.83,3.35,99.36,298.79,4.64,101.97,116.00
1767562531700,18.67,7.04,99.97,298.53,4.63,101.71,117.18
1767566131700,18.23,5.09,99.66,298.67,4.64,101.01,116.71
1767569731700,19.53,5.66,99.03,298.83,4.61,101.63,116.69
1767573331700,18.37,4.96,99.97,298.91,4.62,101.63,117.16
1767576931700,19.17,3.15,98.29,298.45,4.57,101.21,116.61
1767580531700,19.12,2.50,98.58,298.64,4.65,101.45,116.69
1767584131700,18.81,2.45,99.14,298.72,4.50,101.19,116.35
1767587731700,18.13,3.59,98.23,298.45,4.60,101.68,115.98
1767591331700,18.01,5.08,98.46,299.22,4.46,101.65,116.75
1767594931700,19.34,7.62,98.75,298.58,4.57,101.61,116.82
1767598531700,18.58,6.58,99.97,298.45,4.54,101.57,116.54
1767602131700,18.78,7.02,99.94,298.60,4.63,101.16,116.52
1767605731700,18.76,2.06,98.80,298.81,4.57,101.79,115.79
1767609331700,17.87,5.37,99.32,298.45,4.54,101.65,117.21
1767612931700,18.16,5.41,99.00,298.98,4.59,101.16,116.76
1767616531700,18.38,4.42,99.69,298.75,4.50,101.32,116.96
1767620131700,18.94,2.79,98.40,298.68,4.53,101.92,116.65
1767623731700,17.71,2.95,98.46,298.52,4.60,102.12,115.78
1767627331700,18.37,6.90,98.27,298.73,4.57,101.17,116.13
1767630931700,17.98,6.87,99.26,298.91,4.51,101.92,116.48
1767634531700,18.09,4.12,98.11,299.05,4.65,101.06,116.57
1767638131700,18.27,1.81,98.89,298.66,4.55,101.46,116.26
1767641731700,18.09,3.57,98.65,299.25,4.57,101.12,116.29
1767645331700,17.90,4.03,99.61,299.10,4.57,101.79,116.91
1767648931700,17.85,6.64,98.60,298.63,4.64,101.47,116.29
1767652531700,19.50,3.16,98.77,299.06,4.50,101.57,116.28
1767656131700,19.04,3.25,99.71,298.82,4.52,100.90,116.24
1767659731700,19.18,0.82,99.47,298.93,4.53,100.85,116.59
1767663331700,19.33,6.28,99.31,298.85,4.51,101.87,116.74
1767666931700,18.16,5.99,98.03,298.72,4.58,101.05,116.18
1767670531700,18.14,6.57,98.66,298.73,4.53,101.64,117.09
1767674131700,19.20,6.59,99.70,298.92,4.61,101.15,117.08
1767677731700,17.82,1.43,99.41,298.63,4.57,101.65,115.68
1767681331700,18.68,0.67,99.82,298.63,4.63,101.45,116.10
1767684931700,19.77,6.30,98.28,299.03,4.64,101.54,116.96
1767688531700,17.93,4.92,98.68,298.90,4.63,100.80,115.72
1767692131700,18.75,1.40,99.63,298.79,4.63,100.90,115.94
1767695731700,18.66,0.84,99.91,298.90,4.49,101.02,115.93
1767699331700,19.33,4.08,99.51,298.74,4.62,101.65,116.71
1767702931700,18.43,5.62,98.12,299.18,4.66,101.25,116.59
1767706531700,19.68,5.58,99.63,298.50,4.62,101.60,115.94
1767710131700,18.74,4.26,99.49,298.65,4.60,101.64,116.69
1767713731700,18.27,6.61,99.32,298.91,4.51,101.86,116.80
1767717331700,19.48,0.83,99.25,299.13,4.60,101.08,115.67
1767720931700,18.91,0.98,99.56,298.71,4.60,100.95,116.56
1767724531700,19.16,0.68,98.14,298.90,4.64,100.99,116.40
1767728131700,19.68,5.14,98.89,298.94,4.66,101.16,116.96
1767731731700,19.08,5.42,99.08,299.22,4.52,101.11,116.41
1767735331700,18.30,6.23,98.76,299.21,4.58,101.23,116.26
1767738931700,19.26,5.45,98.37,298.88,4.63,100.88,116.16
1767742531700,18.05,4.02,99.64,298.77,4.60,100.78,116.38
1767746131700,18.03,1.72,98.53,299.00,4.64,101.49,115.57
1767749731700,18.30,1.09,99.14,299.06,4.55,101.24,116.21
1767753331700,18.72,5.02,98.00,298.92,4.66,101.18,115.96
1767756931700,18.90,5.33,98.76,298.78,4.58,101.30,115.55
1767760531700,19.89,3.58,98.40,299.12,4.50,100.86,116.13
1767764131700,18.28,5.81,99.58,298.90,4.54,101.57,115.72
1767767731700,18.51,2.16,99.28,298.95,4.52,101.26,116.05
1767771331700,19.87,2.80,98.28,299.07,4.63,101.46,116.50
1767774931700,18.50,4.04,98.58,299.08,4.63,100.69,116.87
1767778531700,18.67,3.96,99.37,298.61,4.65,101.66,115.97
1767782131700,19.88,4.06,99.80,298.55,4.53,100.88,115.66
1767785731700,19.58,1.70,98.59,298.98,4.49,100.97,116.64
1767789331700,18.18,4.85,99.85,298.99,4.55,101.66,116.78
1767792931700,19.45,5.91,99.49,298.95,4.58,101.06,115.59
1767796531700,19.89,2.15,99.20,298.85,4.62,101.03,116.87
1767800131700,18.85,4.30,98.37,298.94,4.52,101.22,115.69
1767803731700,19.59,0.68,99.61,299.15,4.51,100.52,115.72
1767807331700,19.59,4.83,98.89,298.85,4.52,101.30,116.14
1767810931700,18.96,6.96,98.46,298.92,4.61,100.65,115.46
1767814531700,18.14,4.16,98.30,299.33,4.55,100.74,116.37
1767818131700,18.94,4.69,99.45,298.60,4.58,101.06,116.21
1767821731700,18.88,4.57,98.92,299.20,4.62,100.57,116.27
1767825331700,19.77,5.80,98.86,298.91,4.61,100.30,115.87
1767828931700,18.63,2.93,97.90,298.63,4.54,101.15,116.41
1767832531700,19.00,2.27,98.40,298.89,4.65,100.83,116.40
1767836131700,18.64,5.42,99.81,299.33,4.54,101.21,115.84
1767839731700,18.22,4.44,99.71,298.66,4.51,100.66,116.44
1767843331700,18.95,6.26,99.26,298.84,4.67,101.22,115.78
1767846931700,19.09,3.48,98.78,299.32,4.58,100.49,116.13
1767850531700,18.47,5.75,99.61,298.61,4.57,100.33,116.49
1767854131700,19.71,6.62,98.45,299.33,4.62,100.24,115.38
1767857731700,18.09,7.28,98.78,298.78,4.51,101.00,115.30
1767861331700,19.89,6.72,99.76,298.97,4.54,101.18,116.51
1767864931700,19.12,4.75,99.75,298.60,4.64,101.16,116.29
1767868531700,19.37,5.45,98.69,299.33,4.66,100.73,115.71
1767872131700,19.01,3.28,98.74,299.16,4.48,100.74,116.33
1767875731700,19.16,7.61,99.43,299.18,4.62,100.37,115.29
1767879331700,19.60,7.53,99.05,299.30,4.68,100.84,116.00
1767882931700,19.63,3.19,98.38,298.82,4.52,100.33,116.05
1767886531700,19.76,4.44,98.47,298.99,4.57,100.53,116.74
1767890131700,19.28,6.27,98.69,298.98,4.48,100.24,115.71
1767893731700,19.29,4.46,99.00,299.10,4.55,100.34,115.11
1767897331700,20.04,5.92,98.36,299.25,4.59,100.98,115.91
1767900931700,20.00,4.70,98.76,299.03,4.51,100.53,115.17
1767904531700,18.17,3.70,98.74,298.71,4.56,100.98,115.63
1767908131700,18.68,7.87,99.16,298.76,4.67,100.35,116.05
1767911731700,18.69,7.71,98.88,298.72,4.65,100.77,115.21
1767915331700,19.08,5.21,98.34,299.40,4.54,101.12,116.29
1767918931700,19.57,8.94,98.20,299.28,4.68,100.94,115.48
1767922531700,19.08,8.38,98.71,299.40,4.58,100.06,115.42
1767926131700,19.43,8.20,98.67,299.05,4.60,100.03,115.41
1767929731700,19.05,3.45,99.18,299.03,4.54,100.39,116.58
1767933331700,19.96,3.94,98.19,298.92,4.67,100.22,116.56
1767936931700,18.97,5.92,99.16,299.40,4.54,99.98,115.91
1767940531700,19.86,8.03,99.53,299.10,4.69,100.16,116.04
1767944131700,18.25,7.15,98.92,299.16,4.56,100.33,115.18
1767947731700,18.60,6.77,98.37,299.36,4.51,100.92,115.35
1767951331700,18.69,7.54,99.02,299.01,4.54,100.66,116.10
1767954931700,19.70,8.45,99.01,299.38,4.51,100.50,115.27
1767958531700,19.25,6.67,98.34,298.85,4.68,100.25,115.64
1767962131700,18.64,4.41,99.12,298.85,4.65,100.07,116.02
1767965731700,18.95,3.86,98.35,299.22,4.57,101.01,116.56
1767969331700,19.58,6.45,99.12,299.29,4.61,100.71,115.18
1767972931700,19.62,5.11,98.37,299.37,4.67,100.40,116.21
1767976531700,18.51,7.40,99.51,298.79,4.66,100.69,116.28
1767980131700,18.51,4.33,98.31,299.13,4.63,100.55,114.95
1767983731700,19.13,8.94,98.02,298.78,4.67,100.62,116.16
1767987331700,20.24,6.35,98.98,299.05,4.63,100.76,115.51
1767990931700,19.88,3.72,98.70,298.96,4.63,100.64,115.39
1767994531700,18.76,9.42,98.77,299.44,4.55,99.71,115.41
1767998131700,19.36,8.28,97.62,298.99,4.52,100.37,114.89
1768001731700,19.66,8.74,99.56,298.86,4.64,100.05,116.14
1768005331700,18.49,5.11,98.67,299.16,4.56,100.45,115.90
1768008931700,18.30,4.85,98.92,298.97,4.53,100.63,115.88
1768012531700,19.26,8.16,98.46,299.03,4.68,99.81,115.94
1768016131700,19.97,8.95,98.06,298.75,4.67,100.57,115.94
1768019731700,19.85,7.38,97.61,298.74,4.65,100.69,115.54
1768023331700,20.13,6.33,98.11,299.10,4.68,99.94,116.09
1768026931700,19.25,8.51,98.00,298.95,4.69,100.07,115.33
1768030531700,20.18,5.93,98.42,299.32,4.62,100.43,114.92
1768034131700,19.95,8.38,97.79,299.15,4.67,99.95,116.33
1768037731700,19.42,9.49,97.73,299.10,4.55,100.15,114.95
1768041331700,18.86,8.01,97.83,299.13,4.56,99.67,116.25
1768044931700,19.89,8.56,99.29,299.16,4.54,100.09,115.30
1768048531700,19.41,8.16,99.13,298.88,4.68,100.24,116.28
1768052131700,18.80,5.51,97.94,298.88,4.56,100.24,116.00
1768055731700,19.03,4.93,98.30,299.31,4.53,100.04,115.39
1768059331700,19.52,8.36,98.90,298.70,4.56,100.33,116.16
1768062931700,19.20,8.33,99.24,298.82,4.56,100.64,116.18
1768066531700,20.02,7.43,97.45,299.42,4.53,100.16,116.02
1768070131700,18.96,5.77,99.29,298.92,4.55,100.35,115.06
1768073731700,19.25,7.46,97.94,298.79,4.63,100.17,115.46
1768077331700,19.88,7.41,98.26,299.06,4.52,100.31,115.94
1768080931700,20.03,7.52,98.20,298.81,4.51,100.47,116.04
1768084531700,19.16,7.87,99.14,298.88,4.54,99.39,115.05
1768088131700,18.51,3.11,97.82,299.48,4.56,99.84,114.65
1768091731700,18.41,5.09,98.96,298.98,4.58,99.34,116.04
1768095331700,18.65,8.43,97.52,299.38,4.62,99.87,114.88
1768098931700,20.05,4.16,97.64,298.96,4.54,100.21,114.87
1768102531700,18.58,8.48,98.34,299.25,4.61,100.24,115.72
1768106131700,18.61,8.42,98.65,298.74,4.66,100.37,116.02
1768109731700,19.21,6.56,99.03,298.94,4.51,100.30,115.78
1768113331700,20.26,5.43,98.21,299.20,4.64,99.71,115.56
1768116931700,19.43,3.08,98.25,299.42,4.65,99.45,115.30
1768120531700,18.83,4.89,98.38,299.24,4.51,99.64,115.84
1768124131700,19.87,3.71,98.35,299.20,4.67,99.57,115.81
1768127731700,19.62,6.01,98.04,298.91,4.57,99.50,115.74
1768131331700,19.10,3.81,98.10,299.29,4.70,100.49,114.74
1768134931700,19.06,3.73,99.26,299.25,4.63,99.34,114.74
1768138531700,18.78,7.97,99.18,299.37,4.65,100.25,114.74
1768142131700,18.62,7.68,99.36,299.47,4.69,100.06,115.31
1768145731700,19.12,3.79,97.44,299.16,4.67,100.50,115.69
1768149331700,18.83,4.34,99.22,298.83,4.51,100.27,116.08
