ts,temp_c,precip_mm,consumer_confidence,cpi,unemployment_rate,usd_index,retail_sales_index
1767033331700,18.73,5.51,98.69,298.81,4.51,103.08,116.63
1767036931700,18.97,2.90,98.76,298.24,4.56,102.96,116.09
1767040531700,18.51,3.56,99.29,298.67,4.57,102.61,116.45
1767044131700,18.48,5.79,97.82,298.67,4.47,102.82,116.05
1767047731700,18.77,1.32,98.69,298.73,4.40,102.98,116.31
1767051331700,18.67,2.08,99.17,298.66,4.47,103.00,116.70
1767054931700,18.41,5.08,97.71,298.91,4.53,102.41,117.01
1767058531700,18.33,1.54,98.29,298.63,4.48,101.97,116.17
1767062131700,18.99,1.59,99.18,298.31,4.55,102.23,116.85
1767065731700,17.16,2.08,97.63,298.42,4.40,102.47,117.35
1767069331700,17.02,3.81,99.48,298.74,4.53,102.18,116.24
1767072931700,17.71,6.37,99.21,298.21,4.44,102.68,116.53
1767076531700,18.87,2.03,98.79,298.46,4.57,102.35,117.08
1767080131700,17.77,1.79,97.90,298.22,4.59,102.04,116.63
1767083731700,17.11,5.22,98.19,298.18,4.46,102.26,116.97
1767087331700,18.53,6.57,97.82,298.24,4.47,102.08,117.07
1767090931700,17.44,0.68,99.19,298.44,4.57,103.04,116.16
1767094531700,17.05,3.09,99.16,298.90,4.55,102.84,117.14
1767098131700,17.59,0.77,98.66,298.36,4.57,102.18,116.49
1767101731700,17.33,3.62,98.00,298.77,4.44,102.88,117.37
1767105331700,17.74,2.97,98.91,298.81,4.57,101.97,116.66
1767108931700,17.84,2.42,97.99,298.39,4.53,102.40,116.20
1767112531700,17.84,1.79,98.90,298.79,4.55,103.00,116.61
1767116131700,17.14,1.05,98.92,298.74,4.56,102.55,116.66
1767119731700,18.48,6.41,99.37,298.83,4.56,102.59,116.52
1767123331700,17.23,0.75,98.61,298.24,4.60,101.90,116.40
1767126931700,17.77,5.39,99.04,298.63,4.56,101.93,116.91
1767130531700,18.08,0.88,98.32,298.82,4.44,102.07,116.86
1767134131700,19.10,2.17,97.96,298.80,4.47,101.89,116.49
1767137731700,17.13,4.04,97.72,298.80,4.53,102.31,117.34
1767141331700,17.33,3.76,97.72,298.63,4.53,102.12,116.14
1767144931700,18.26,5.13,98.53,298.52,4.49,102.04,116.26
1767148531700,18.63,1.38,97.84,298.33,4.45,102.16,116.94
1767152131700,18.36,3.35,97.71,298.64,4.58,102.19,116.00
1767155731700,18.90,5.27,99.37,298.60,4.42,102.86,116.36
1767159331700,18.03,1.83,99.36,298.25,4.55,102.71,116.50
1767162931700,17.56,0.81,98.20,298.97,4.50,102.32,116.46
1767166531700,18.99,5.57,98.92,298.47,4.48,102.12,116.91
1767170131700,17.81,1.33,99.49,298.37,4.43,102.17,117.42
1767173731700,17.44,3.53,99.67,298.96,4.42,103.01,116.90
1767177331700,18.40,3.76,98.66,298.90,4.53,102.65,116.14
1767180931700,18.47,6.08,99.42,298.28,4.42,102.84,116.77
1767184531700,17.67,3.65,99.51,298.72,4.46,102.09,116.10
1767188131700,17.49,2.80,99.42,298.58,4.54,102.22,116.15
1767191731700,18.05,1.32,98.40,298.85,4.57,103.02,116.86
1767195331700,17.16,1.81,97.71,298.51,4.50,102.17,116.59
1767198931700,17.24,2.12,98.10,298.37,4.58,102.29,116.19
1767202531700,18.16,5.29,99.05,298.34,4.44,102.16,117.16
1767206131700,18.54,1.82,97.99,298.39,4.52,102.03,117.44
1767209731700,17.92,7.27,98.96,298.27,4.52,102.01,116.23
1767213331700,19.00,5.00,98.23,298.35,4.51,102.56,116.67
1767216931700,18.62,3.80,99.14,298.61,4.52,102.34,116.00
1767220531700,17.64,3.54,98.45,298.30,4.44,102.84,116.78
1767224131700,17.71,6.48,98.72,298.27,4.52,102.16,116.91
1767227731700,18.99,3.59,97.92,298.33,4.52,101.76,117.19
1767231331700,17.31,2.89,98.01,298.72,4.43,101.97,117.17
1767234931700,18.14,3.20,97.87,298.91,4.53,101.85,116.13
1767238531700,17.26,3.57,99.15,298.90,4.49,102.80,116.84
1767242131700,18.55,6.08,98.26,298.73,4.59,102.58,116.90
1767245731700,17.41,2.32,98.40,299.03,4.48,102.08,116.10
1767249331700,19.08,3.89,97.95,298.57,4.61,102.67,117.15
1767252931700,17.81,2.65,98.78,298.52,4.58,102.35,117.30
1767256531700,19.10,6.84,99.70,298.55,4.49,102.44,116.83
1767260131700,18.64,4.48,98.62,298.39,4.50,102.66,116.16
1767263731700,17.56,2.32,99.29,298.37,4.43,102.35,116.22
1767267331700,17.68,6.59,98.50,298.56,4.56,102.64,117.13
1767270931700,19.03,3.88,98.60,298.97,4.55,101.77,116.25
1767274531700,17.89,2.90,98.23,298.43,4.48,102.92,116.77
1767278131700,18.08,1.86,98.64,299.03,4.48,102.71,117.38
1767281731700,17.26,3.94,99.30,298.84,4.50,102.38,116.67
1767285331700,18.11,5.03,99.17,298.35,4.47,102.65,117.05
1767288931700,18.58,3.05,98.67,298.41,4.55,102.66,116.38
1767292531700,18.10,8.05,98.87,298.48,4.50,101.99,116.89
1767296131700,17.59,7.38,98.21,298.34,4.48,101.69,116.92
1767299731700,18.34,3.10,99.19,298.45,4.48,102.15,116.45
1767303331700,17.57,5.39,98.69,298.76,4.62,101.82,116.44
1767306931700,18.69,6.44,99.50,298.52,4.49,102.77,117.16
1767310531700,18.79,3.79,99.41,298.58,4.60,101.72,116.42
1767314131700,17.52,8.66,99.43,298.57,4.50,101.90,117.30
1767317731700,18.27,3.88,99.15,298.32,4.48,102.63,117.42
1767321331700,18.95,8.08,99.24,298.82,4.46,102.50,117.19
1767324931700,17.95,4.01,99.32,298.71,4.59,102.14,117.33
1767328531700,18.57,5.09,99.62,298.50,4.50,102.31,117.32
1767332131700,19.15,7.59,98.86,298.83,4.51,102.46,116.04
1767335731700,18.26,4.07,99.90,298.47,4.50,102.10,116.97
1767339331700,17.84,6.64,99.19,298.93,4.61,102.64,117.26
1767342931700,17.54,4.38,99.67,298.98,4.43,102.58,117.14
1767346531700,17.57,4.99,98.13,298.80,4.55,102.12,117.44
1767350131700,17.82,7.39,98.67,298.70,4.49,101.75,116.44
1767353731700,17.88,7.54,99.05,298.51,4.56,102.13,116.58
1767357331700,19.25,6.36,98.46,299.00,4.48,102.06,117.42
1767360931700,18.13,3.62,98.39,298.58,4.54,101.86,116.38
1767364531700,18.84,3.76,99.44,298.59,4.51,101.78,117.39
1767368131700,18.23,3.30,98.57,298.64,4.57,101.96,116.43
1767371731700,19.30,8.82,98.64,299.02,4.51,101.86,117.08
1767375331700,17.96,3.56,98.29,298.60,4.49,102.26,116.09
1767378931700,18.12,7.52,98.28,298.83,4.56,102.44,116.40
1767382531700,17.87,6.98,98.40,298.80,4.60,102.39,116.54
1767386131700,17.91,9.40,99.12,298.64,4.61,101.79,116.59
1767389731700,17.75,8.31,98.08,298.77,4.50,102.38,117.04
1767393331700,17.63,8.80,99.24,299.09,4.59,102.11,116.41
1767396931700,18.74,8.63,99.64,298.56,4.57,102.14,117.32
1767400531700,18.12,4.39,98.64,298.87,4.49,102.08,117.02
1767404131700,18.03,8.69,98.23,298.48,4.54,102.47,116.50
1767407731700,18.66,5.37,98.84,298.39,4.55,102.24,116.63
1767411331700,17.68,5.59,99.44,298.70,4.55,101.92,116.29
1767414931700,18.79,7.61,98.06,298.54,4.48,101.48,116.96
1767418531700,18.10,7.67,98.21,298.74,4.57,101.78,116.43
1767422131700,19.36,4.86,99.57,298.74,4.63,101.87,116.18
1767425731700,19.42,7.61,99.43,299.10,4.54,101.63,116.11
1767429331700,18.76,7.72,98.30,299.01,4.50,101.78,116.20
1767432931700,17.69,5.45,98.08,298.73,4.50,101.59,116.85
1767436531700,18.47,7.07,98.85,298.87,4.50,101.54,117.33
1767440131700,17.70,6.27,98.02,298.42,4.56,101.65,116.73
1767443731700,18.75,5.46,99.05,298.92,4.46,102.39,117.04
1767447331700,18.45,7.67,98.37,298.48,4.44,102.06,117.24
1767450931700,18.87,7.43,99.01,298.46,4.56,102.20,116.66
1767454531700,17.99,5.61,99.82,298.85,4.58,102.14,117.24
1767458131700,17.53,4.06,99.84,298.78,4.48,102.28,116.68
1767461731700,18.38,4.71,99.92,298.42,4.62,102.36,116.61
1767465331700,18.80,6.66,98.69,298.42,4.52,102.39,115.96
1767468931700,17.73,8.49,99.05,298.47,4.53,101.96,116.93
1767472531700,18.10,8.40,98.16,298.59,4.48,101.30,117.28
1767476131700,17.91,5.01,98.56,298.83,4.46,101.83,116.61
1767479731700,17.72,6.83,99.49,298.79,4.62,101.59,116.53
1767483331700,18.77,6.00,98.41,298.76,4.64,101.53,117.16
1767486931700,19.13,3.24,98.00,299.18,4.57,102.20,116.55
1767490531700,17.73,7.70,99.34,299.07,4.61,102.27,116.50
1767494131700,19.27,6.60,98.04,298.93,4.57,102.27,117.06
1767497731700,18.04,5.93,99.39,299.04,4.62,101.90,116.95
1767501331700,18.73,5.21,99.69,299.13,4.48,102.33,116.02
1767504931700,19.36,7.43,98.86,299.01,4.51,101.58,116.86
1767508531700,19.24,6.00,99.65,298.43,4.62,101.66,116.71
1767512131700,18.98,3.18,98.08,298.77,4.57,101.60,115.86
1767515731700,19.32,4.55,99.51,298.87,4.60,101.41,116.02
1767519331700,19.36,8.65,99.92,299.10,4.53,101.86,116.15
1767522931700,17.67,3.97,98.82,298.79,4.48,101.92,116.55
1767526531700,19.11,8.39,98.95,299.06,4.47,102.22,116.31
1767530131700,18.65,4.91,99.76,298.57,4.51,102.23,116.62
1767533731700,18.06,5.25,99.36,298.70,4.48,101.53,116.58
1767537331700,17.66,3.23,98.33,298.39,4.59,101.33,117.14
1767540931700,19.50,5.48,98.27,298.47,4.45,101.89,116.72
1767544531700,17.90,4.97,99.14,298.55,4.59,102.19,117.13
1767548131700,18.07,3.31,99.16,298.86,4.49,101.96,116.56
1767551731700,18.87,4.41,99.42,299.06,4.58,102.05,116.79
1767555331700,18.51,4.26,99.22,298.51,4.59,101.79,116.61
1767558931700,19.02,2.36,99.79,298.87,4.52,102.19,116.10
1767562531700,17.73,7.13,99.77,298.67,4.47,101.38,117.16
1767566131700,19.17,3.07,98.40,298.99,4.47,101.21,115.87
1767569731700,18.72,4.24,99.52,298.53,4.54,102.17,117.19
1767573331700,19.04,6.12,98.59,298.45,4.61,102.11,116.49
1767576931700,18.74,5.12,99.90,298.50,4.64,101.13,116.21
1767580531700,18.76,5.61,99.01,299.24,4.64,101.22,117.22
1767584131700,18.78,2.02,99.98,298.94,4.58,101.49,116.66
1767587731700,18.65,6.60,99.06,298.73,4.57,101.86,117.20
1767591331700,19.70,5.25,98.11,298.58,4.56,102.01,117.06
1767594931700,18.36,5.97,98.29,299.12,4.65,101.92,116.53
1767598531700,18.07,1.86,99.21,299.06,4.60,101.40,116.12
1767602131700,18.05,6.41,99.02,298.76,4.45,101.52,116.42
1767605731700,18.88,1.68,98.28,299.15,4.60,101.55,116.26
1767609331700,18.24,7.23,98.23,298.52,4.64,102.06,116.80
1767612931700,18.36,4.99,99.85,298.66,4.61,102.02,116.00
1767616531700,18.49,3.84,98.99,299.23,4.54,101.87,116.79
1767620131700,18.14,1.69,99.55,298.58,4.59,101.99,116.22
1767623731700,19.69,3.31,99.61,298.94,4.59,101.53,116.66
1767627331700,19.58,4.47,99.08,298.51,4.63,101.52,116.97
1767630931700,19.46,2.38,99.62,299.15,4.52,101.60,115.81
1767634531700,18.11,3.89,98.33,298.52,4.55,101.66,116.87
1767638131700,18.29,3.80,99.13,298.85,4.54,101.94,116.04
1767641731700,19.60,2.44,98.33,299.26,4.53,101.16,116.39
1767645331700,18.76,4.05,99.11,299.14,4.49,101.17,115.76
1767648931700,18.72,0.93,98.57,298.98,4.65,101.82,116.18
1767652531700,19.09,5.56,98.49,299.12,4.63,101.95,116.89
1767656131700,19.08,4.05,99.04,298.74,4.54,101.91,115.63
1767659731700,18.93,4.19,98.49,299.03,4.54,101.47,116.16
1767663331700,19.75,2.24,98.14,298.96,4.59,101.37,116.65
1767666931700,19.79,4.60,99.74,298.76,4.54,101.39,115.76
1767670531700,19.35,6.25,98.24,298.65,4.61,101.15,117.08
1767674131700,18.61,3.84,99.31,298.99,4.49,101.43,116.20
1767677731700,17.85,1.56,97.97,299.24,4.50,101.15,116.45
1767681331700,18.99,0.67,98.15,298.78,4.50,100.94,116.56
1767684931700,18.90,4.28,98.86,299.12,4.54,100.94,115.70
1767688531700,18.66,4.98,99.56,298.58,4.47,100.95,115.95
1767692131700,18.44,2.18,99.72,298.71,4.60,101.70,116.57
1767695731700,19.27,4.49,98.15,298.51,4.56,101.13,116.66
1767699331700,19.44,5.06,99.12,299.12,4.63,101.58,116.31
1767702931700,18.61,0.78,99.53,299.24,4.57,101.73,116.24
1767706531700,19.35,2.45,98.10,298.82,4.60,101.29,115.84
1767710131700,18.97,4.30,98.76,299.02,4.54,101.56,116.97
1767713731700,18.55,4.78,98.72,298.61,4.51,100.85,115.92
1767717331700,17.85,2.63,99.35,298.54,4.59,101.46,115.68
1767720931700,18.27,2.69,98.23,298.65,4.62,100.76,116.96
1767724531700,19.36,3.30,99.68,298.96,4.49,100.98,116.03
1767728131700,19.10,6.29,99.84,299.22,4.64,101.05,116.87
1767731731700,19.35,4.75,99.25,298.85,4.59,101.63,115.94
1767735331700,19.11,5.04,98.37,298.96,4.53,101.54,115.74
1767738931700,18.61,3.85,99.00,298.93,4.58,101.62,116.17
1767742531700,19.31,5.57,99.50,299.32,4.67,101.44,116.92
1767746131700,19.20,1.00,99.02,299.00,4.54,100.80,115.99
1767749731700,19.21,5.42,98.99,298.72,4.62,100.83,116.22
1767753331700,19.86,3.84,98.29,299.07,4.51,100.55,115.60
1767756931700,19.70,2.07,99.39,298.87,4.53,100.81,116.20
1767760531700,19.15,3.14,98.56,298.99,4.51,101.20,116.62
1767764131700,19.06,1.78,99.71,299.19,4.48,101.12,115.74
1767767731700,19.67,6.31,99.51,298.67,4.65,101.63,115.51
1767771331700,18.04,5.63,99.25,298.83,4.59,101.67,116.84
1767774931700,19.18,2.41,99.18,299.02,4.51,101.17,116.31
1767778531700,19.72,3.76,98.81,299.08,4.64,101.35,115.90
1767782131700,18.63,0.90,99.66,298.95,4.54,101.17,115.48
1767785731700,18.60,4.05,98.44,299.27,4.51,101.02,116.93
1767789331700,18.97,5.92,98.07,298.76,4.65,100.54,116.26
1767792931700,19.65,3.55,98.31,299.05,4.60,100.79,116.51
1767796531700,18.89,6.63,99.01,299.09,4.65,100.65,115.95
1767800131700,18.59,4.08,98.62,299.26,4.59,101.29,116.80
1767803731700,19.89,2.49,99.50,299.09,4.57,100.58,115.51
1767807331700,19.64,6.82,99.38,298.81,4.62,101.31,115.86
1767810931700,18.19,4.99,99.61,299.03,4.61,100.64,115.98
1767814531700,20.01,2.10,98.26,299.29,4.56,101.38,116.05
1767818131700,19.73,4.09,98.51,298.65,4.49,100.74,115.75
1767821731700,19.35,3.97,99.81,298.83,4.66,100.79,116.33
1767825331700,18.15,2.69,98.16,299.21,4.57,100.60,115.42
1767828931700,19.50,6.30,99.74,299.22,4.64,100.49,116.50
1767832531700,19.39,5.50,99.68,299.02,4.64,100.40,116.24
1767836131700,18.63,3.17,97.86,298.87,4.57,101.10,115.53
1767839731700,19.70,6.98,99.63,298.77,4.68,101.14,115.96
1767843331700,19.40,1.74,99.12,298.94,4.56,101.04,116.02
1767846931700,18.96,6.30,97.90,299.23,4.66,100.61,115.84
1767850531700,19.37,6.53,97.85,299.28,4.64,100.51,115.33
1767854131700,18.33,4.99,97.96,298.91,4.48,100.40,116.50
1767857731700,18.78,2.98,99.45,299.13,4.53,100.48,116.45
1767861331700,19.28,6.08,99.19,299.16,4.58,100.71,116.68
1767864931700,18.24,2.51,99.43,299.04,4.53,100.25,115.34
1767868531700,18.74,4.19,97.89,298.83,4.63,100.64,115.41
1767872131700,18.53,5.73,99.32,298.80,4.66,101.14,116.16
1767875731700,19.90,1.67,99.08,299.35,4.58,100.49,116.06
1767879331700,18.55,3.61,99.48,298.67,4.50,101.33,116.00
1767882931700,18.75,2.34,98.32,298.75,4.53,100.88,116.06
1767886531700,19.88,5.14,98.20,299.24,4.65,100.69,115.76
1767890131700,18.09,3.86,98.02,298.63,4.55,101.00,115.65
1767893731700,19.04,3.54,97.98,299.18,4.59,100.81,115.90
1767897331700,18.29,3.94,99.23,298.98,4.56,100.23,116.55
1767900931700,20.05,4.12,99.61,298.69,4.65,100.56,115.27
1767904531700,19.74,6.12,98.59,298.71,4.51,100.51,115.67
1767908131700,19.95,7.07,98.16,298.89,4.60,99.99,116.55
1767911731700,18.67,8.38,97.92,299.07,4.63,100.75,116.37
1767915331700,19.63,3.26,98.02,298.72,4.62,100.48,115.62
1767918931700,20.07,3.86,97.87,299.27,4.59,100.74,115.22
1767922531700,20.02,7.53,97.86,299.24,4.66,100.05,116.29
1767926131700,19.78,5.79,98.13,298.77,4.56,100.72,115.40
1767929731700,19.64,8.64,98.64,299.14,4.58,100.36,116.25
1767933331700,19.67,8.57,97.89,299.08,4.63,100.13,116.58
1767936931700,18.40,4.73,99.22,299.05,4.53,100.15,115.14
1767940531700,18.73,3.17,99.54,298.96,4.59,100.38,116.43
1767944131700,18.25,6.36,98.07,298.88,4.55,100.62,116.20
1767947731700,19.64,8.62,98.26,299.00,4.67,100.20,115.60
1767951331700,19.09,5.36,98.95,299.17,4.65,100.43,115.91
1767954931700,18.51,8.06,99.31,298.73,4.66,100.38,116.22
1767958531700,18.34,3.15,98.94,299.30,4.61,100.35,115.87
1767962131700,19.73,8.80,99.53,298.67,4.66,100.07,115.75
1767965731700,19.36,4.41,97.71,299.39,4.51,99.95,116.30
1767969331700,19.34,4.06,99.43,298.97,4.67,100.24,115.39
1767972931700,19.25,3.63,97.98,298.83,4.66,101.12,115.25
1767976531700,19.16,6.96,98.24,299.25,4.55,100.98,115.52
1767980131700,20.00,9.03,99.51,299.13,4.57,100.38,115.37
1767983731700,20.03,8.08,97.86,299.34,4.65,100.13,116.26
1767987331700,19.51,4.89,97.58,298.79,4.60,100.16,115.89
1767990931700,19.61,8.49,99.33,299.26,4.55,100.43,116.06
1767994531700,19.14,3.79,98.44,299.09,4.60,100.51,116.24
1767998131700,18.37,6.45,98.34,298.76,4.61,99.65,115.25
1768001731700,20.15,6.34,99.09,299.11,4.68,100.67,115.75
1768005331700,19.77,5.28,99.02,298.98,4.69,100.60,115.25
1768008931700,18.32,7.75,99.40,298.93,4.50,99.81,115.15
1768012531700,18.46,5.50,98.07,299.34,4.53,99.65,116.13
1768016131700,19.47,5.90,98.88,299.45,4.67,100.02,115.47
1768019731700,20.14,7.48,97.92,299.36,4.56,99.94,115.96
1768023331700,18.39,7.39,98.70,299.03,4.59,100.72,115.18
1768026931700,20.01,6.10,98.16,299.18,4.64,100.81,115.58
1768030531700,19.84,4.80,97.62,298.89,4.55,100.10,115.12
1768034131700,19.99,9.28,98.09,299.05,4.55,100.20,115.97
1768037731700,18.30,7.59,98.72,298.84,4.60,100.46,115.09
1768041331700,19.77,7.22,99.35,298.66,4.54,99.73,115.34
1768044931700,18.41,7.75,99.19,299.29,4.66,99.85,115.19
1768048531700,18.68,4.66,99.24,298.81,4.58,99.87,115.83
1768052131700,19.25,4.04,98.37,298.91,4.58,100.10,115.33
1768055731700,18.35,7.84,98.69,298.76,4.59,99.80,116.31
1768059331700,18.66,4.11,98.24,299.17,4.59,99.80,115.60
1768062931700,20.11,8.54,97.88,299.14,4.58,99.96,116.25
1768066531700,20.28,7.13,97.56,299.04,4.57,100.03,115.64
1768070131700,20.23,7.79,97.77,299.45,4.59,100.24,115.35
1768073731700,20.06,8.40,98.26,298.87,4.63,99.47,115.73
1768077331700,18.48,5.79,98.13,298.87,4.58,99.78,116.09
1768080931700,20.06,4.77,98.81,299.34,4.51,99.98,114.84
1768084531700,18.64,6.92,97.85,299.25,4.59,100.29,115.66
1768088131700,19.99,4.89,99.18,299.24,4.60,99.72,115.42
1768091731700,20.23,5.83,98.24,299.33,4.66,99.73,115.42
1768095331700,19.18,7.91,98.03,299.09,4.66,99.48,114.76
1768098931700,18.94,8.88,99.16,298.72,4.68,100.37,115.68
1768102531700,20.11,8.73,98.46,299.49,4.70,99.44,115.52
1768106131700,19.66,3.45,98.50,299.48,4.58,100.35,115.31
1768109731700,18.38,4.68,98.73,299.39,4.69,100.28,115.45
1768113331700,18.73,7.76,99.09,299.31,4.62,99.62,115.53
1768116931700,19.00,8.67,97.90,298.99,4.60,99.52,115.47
1768120531700,19.65,7.57,98.80,299.01,4.65,99.85,116.01
1768124131700,19.12,7.45,98.24,298.99,4.57,99.83,114.83
1768127731700,19.76,7.13,98.19,298.77,4.57,100.38,115.24
1768131331700,19.64,7.20,97.55,299.20,4.65,100.16,115.35
1768134931700,20.26,4.23,99.05,298.97,4.70,100.34,115.70
1768138531700,18.49,5.44,99.01,298.94,4.61,100.04,115.42
1768142131700,20.05,4.71,99.26,299.03,4.67,100.23,115.61
1768145731700,19.07,6.73,97.62,299.13,4.54,99.76,116.01
1768149331700,18.96,6.06,97.61,298.81,4.70,99.86,114.79
