ts,temp_c,precip_mm,consumer_confidence,cpi,unemployment_rate,usd_index,retail_sales_index
1767033331700,18.50,2.47,99.07,298.33,4.52,102.96,116.22
1767036931700,18.67,2.94,99.07,298.78,4.49,102.15,116.85
1767040531700,18.93,4.60,97.84,298.80,4.54,102.89,116.12
1767044131700,17.19,4.04,97.80,298.75,4.47,102.17,116.62
1767047731700,18.67,0.71,97.83,298.29,4.45,103.10,116.36
1767051331700,17.12,5.88,98.98,298.71,4.44,103.04,117.15
1767054931700,18.00,6.46,98.47,298.29,4.59,102.80,116.20
1767058531700,18.86,3.57,98.75,298.40,4.52,102.64,116.01
1767062131700,18.10,4.82,99.52,298.42,4.46,102.98,117.28
1767065731700,17.20,5.28,98.28,298.27,4.56,103.02,116.13
1767069331700,17.87,5.23,99.36,298.42,4.55,102.65,116.90
1767072931700,18.99,2.01,97.90,298.47,4.49,102.28,117.23
1767076531700,18.60,1.65,99.16,298.87,4.42,102.41,115.98
1767080131700,17.41,3.18,97.66,298.30,4.46,102.22,116.15
1767083731700,18.05,2.42,97.75,298.67,4.48,102.42,116.48
1767087331700,17.64,1.02,98.82,298.42,4.46,102.60,116.25
1767090931700,17.40,2.24,98.07,298.82,4.45,102.50,116.70
1767094531700,17.40,2.86,97.78,298.86,4.47,102.22,116.63
1767098131700,17.60,2.06,98.80,298.47,4.55,102.55,117.40
1767101731700,17.34,0.76,99.19,298.42,4.41,102.88,117.03
1767105331700,18.68,4.15,98.43,298.76,4.49,102.08,116.12
1767108931700,17.21,2.78,98.95,298.62,4.56,102.88,117.40
1767112531700,17.10,1.87,99.05,298.32,4.58,102.48,116.26
1767116131700,17.37,4.52,98.82,298.96,4.46,102.53,116.98
1767119731700,18.08,5.24,98.21,298.97,4.49,102.84,117.13
1767123331700,18.81,2.11,99.35,298.27,4.58,102.38,116.86
1767126931700,18.26,3.08,99.37,298.92,4.59,102.20,117.12
1767130531700,17.63,2.08,98.98,298.80,4.52,102.61,116.26
1767134131700,17.69,1.46,98.84,298.95,4.54,102.58,116.27
1767137731700,17.18,1.06,99.24,298.35,4.57,102.84,116.46
1767141331700,18.25,6.52,99.13,298.37,4.55,102.11,117.23
1767144931700,19.09,3.12,98.21,298.68,4.52,102.94,117.14
1767148531700,17.36,5.47,98.60,298.61,4.57,102.48,117.21
1767152131700,18.46,1.12,98.53,298.18,4.42,102.70,116.11
1767155731700,18.32,3.38,98.48,298.73,4.54,102.46,116.93
1767159331700,18.56,3.47,97.87,298.38,4.47,101.92,117.20
1767162931700,18.38,4.12,98.34,298.97,4.48,102.55,117.36
1767166531700,17.20,2.10,98.40,298.94,4.55,102.37,116.65
1767170131700,17.73,5.20,99.53,298.27,4.49,102.47,116.87
1767173731700,18.30,3.32,98.81,298.54,4.48,102.94,116.66
1767177331700,17.80,5.48,97.84,298.41,4.53,102.61,116.14
1767180931700,18.28,1.65,98.55,298.83,4.41,102.42,116.11
1767184531700,17.65,3.56,99.15,298.94,4.44,102.15,116.90
1767188131700,17.41,5.72,98.19,298.33,4.60,102.39,116.57
1767191731700,18.63,1.69,98.39,298.23,4.58,102.86,116.79
1767195331700,18.36,4.03,98.11,298.59,4.52,102.46,116.27
1767198931700,18.49,3.38,99.04,298.34,4.42,102.52,117.22
1767202531700,18.35,5.28,98.29,298.34,4.43,102.43,116.35
1767206131700,17.44,2.51,99.06,298.24,4.54,101.88,117.19
1767209731700,17.62,6.77,98.15,298.29,4.51,101.90,116.56
1767213331700,18.71,3.17,98.09,298.41,4.57,102.39,116.04
1767216931700,19.12,7.16,99.37,298.50,4.48,102.62,117.15
1767220531700,17.56,4.40,99.05,298.66,4.44,102.10,116.99
1767224131700,17.77,7.14,99.80,298.35,4.49,102.27,117.49
1767227731700,18.92,6.64,99.80,298.96,4.46,102.13,116.04
1767231331700,18.74,4.49,98.21,298.70,4.46,102.70,117.27
1767234931700,17.76,6.27,98.19,298.92,4.54,102.05,116.47
1767238531700,17.43,5.49,98.70,298.61,4.47,102.40,117.02
1767242131700,17.94,7.08,99.36,298.74,4.61,101.74,116.04
1767245731700,18.73,1.74,99.03,298.33,4.46,102.34,116.34
1767249331700,17.80,6.58,98.13,298.96,4.56,102.85,116.23
1767252931700,17.98,3.94,99.02,298.46,4.44,102.47,116.39
1767256531700,19.04,7.16,98.10,298.25,4.51,102.89,116.68
1767260131700,17.39,7.37,99.27,298.85,4.52,102.22,116.54
1767263731700,19.11,7.09,98.71,298.32,4.57,102.50,116.75
1767267331700,18.43,2.98,97.93,298.38,4.49,102.43,116.68
1767270931700,18.29,2.59,98.44,298.83,4.51,102.27,116.96
1767274531700,18.99,2.16,98.89,298.49,4.48,102.02,116.11
1767278131700,17.62,3.02,99.78,298.91,4.42,102.66,116.75
1767281731700,18.89,3.91,98.67,298.80,4.48,102.76,116.12
1767285331700,19.20,7.65,99.64,298.64,4.47,101.90,117.05
1767288931700,18.83,6.56,99.42,298.83,4.56,102.79,117.41
1767292531700,17.64,6.05,99.01,298.66,4.45,102.76,117.37
1767296131700,18.62,7.98,98.67,298.61,4.46,101.61,116.85
1767299731700,17.62,6.03,99.25,298.79,4.58,102.42,116.54
1767303331700,19.34,6.46,98.97,298.49,4.43,102.48,116.77
1767306931700,19.35,7.36,99.55,298.76,4.54,102.32,117.38
1767310531700,18.28,8.06,99.61,298.89,4.59,102.29,116.20
1767314131700,18.08,4.89,98.40,298.58,4.48,101.69,116.08
1767317731700,18.14,7.75,97.92,298.82,4.44,102.45,116.68
1767321331700,18.30,5.49,98.92,299.02,4.48,102.30,116.90
1767324931700,18.43,8.69,99.30,298.72,4.55,102.25,116.22
1767328531700,18.18,8.08,99.11,298.61,4.53,102.58,116.69
1767332131700,18.33,7.23,99.61,298.49,4.50,102.80,116.47
1767335731700,18.82,5.14,99.20,298.75,4.46,102.52,117.29
1767339331700,17.64,5.79,99.27,298.47,4.55,102.54,116.72
1767342931700,18.03,5.06,98.62,299.01,4.58,101.66,117.23
1767346531700,19.36,6.16,99.70,298.61,4.52,102.66,117.03
1767350131700,18.76,4.17,99.81,298.72,4.51,102.09,117.23
1767353731700,18.00,3.89,99.18,298.71,4.52,102.10,117.36
1767357331700,19.21,5.58,98.45,298.84,4.44,102.75,116.02
1767360931700,19.30,5.13,98.98,298.84,4.46,102.41,116.04
1767364531700,19.00,7.78,98.01,298.90,4.46,102.68,116.77
1767368131700,18.12,5.38,98.09,299.06,4.50,101.83,116.18
1767371731700,18.80,8.64,98.72,298.62,4.60,102.34,117.17
1767375331700,18.10,4.84,99.72,298.45,4.57,101.56,116.35
1767378931700,18.93,8.85,99.41,298.74,4.53,102.25,117.42
1767382531700,19.19,5.10,98.56,298.81,4.61,102.48,116.21
1767386131700,19.30,5.41,98.33,298.92,4.54,101.58,116.73
1767389731700,17.91,5.14,98.67,298.54,4.52,102.60,116.29
1767393331700,19.06,7.74,99.66,298.66,4.61,102.28,117.26
1767396931700,18.29,7.69,98.31,298.76,4.47,101.91,116.61
1767400531700,17.66,6.53,98.72,298.50,4.61,101.62,116.38
1767404131700,19.14,8.02,99.63,298.77,4.52,102.00,116.00
1767407731700,18.24,9.06,98.07,298.89,4.62,101.96,116.66
1767411331700,19.34,7.99,99.82,299.12,4.49,102.18,116.28
1767414931700,19.06,6.81,99.76,298.48,4.46,101.51,116.50
1767418531700,19.04,6.27,99.57,298.59,4.56,101.78,116.18
1767422131700,19.14,3.84,98.13,298.97,4.44,101.84,116.47
1767425731700,17.77,6.40,98.53,298.72,4.51,101.71,116.94
1767429331700,18.55,4.40,99.47,298.41,4.57,101.55,117.04
1767432931700,18.88,3.98,98.39,299.01,4.53,101.46,117.20
1767436531700,18.03,6.17,98.91,298.49,4.47,101.57,117.42
1767440131700,18.24,5.30,99.87,298.36,4.59,102.29,117.32
1767443731700,18.52,7.43,99.89,299.13,4.56,101.60,116.70
1767447331700,18.56,6.65,99.09,299.13,4.48,101.67,116.81
1767450931700,17.89,4.61,99.95,298.58,4.52,102.35,116.20
1767454531700,18.04,3.82,98.69,298.94,4.45,102.25,117.20
1767458131700,19.00,6.07,99.31,299.03,4.47,101.51,116.16
1767461731700,19.17,5.26,99.98,298.40,4.50,102.23,116.37
1767465331700,18.02,8.05,99.27,298.53,4.49,101.39,116.97
1767468931700,18.45,8.30,99.78,299.16,4.56,102.25,116.38
1767472531700,17.73,8.10,98.22,298.51,4.47,101.76,116.94
1767476131700,18.25,5.42,99.99,299.03,4.64,102.18,116.44
1767479731700,19.02,3.18,99.19,298.42,4.57,101.74,117.01
1767483331700,18.12,8.40,99.80,298.87,4.51,101.37,116.11
1767486931700,17.97,4.22,99.61,299.07,4.56,102.12,116.91
1767490531700,19.22,8.65,98.47,299.02,4.48,101.33,116.34
1767494131700,18.67,5.70,98.91,298.70,4.59,101.85,117.14
1767497731700,19.26,3.37,98.40,298.92,4.61,101.46,117.19
1767501331700,19.28,7.37,98.19,299.04,4.57,102.08,116.56
1767504931700,18.75,5.94,98.95,298.55,4.57,102.22,116.93
1767508531700,19.10,7.74,99.12,298.44,4.53,101.69,115.96
1767512131700,18.09,7.61,98.78,298.98,4.56,102.09,116.97
1767515731700,17.90,3.25,99.01,299.00,4.53,101.83,116.27
1767519331700,18.39,8.83,99.96,298.94,4.56,102.26,116.31
1767522931700,19.25,8.45,98.53,299.00,4.49,101.69,116.06
1767526531700,19.54,5.76,98.80,299.03,4.48,101.81,116.77
1767530131700,19.08,4.58,99.72,298.95,4.55,101.31,117.10
1767533731700,19.06,5.68,99.20,298.47,4.61,101.39,116.09
1767537331700,17.69,5.76,98.91,298.75,4.47,101.92,116.07
1767540931700,18.04,5.12,98.14,298.58,4.57,101.28,116.01
1767544531700,19.52,8.32,99.93,299.02,4.48,102.19,116.65
1767548131700,19.59,5.12,98.96,299.13,4.63,101.78,115.90
1767551731700,17.83,5.16,98.15,298.49,4.58,101.29,116.95
1767555331700,18.79,5.89,98.81,299.12,4.57,101.80,117.18
1767558931700,18.88,2.09,98.28,298.79,4.51,101.76,116.09
1767562531700,18.41,4.22,98.83,298.66,4.63,101.90,117.08
1767566131700,19.49,3.49,99.14,299.03,4.59,102.01,117.01
1767569731700,17.74,4.97,99.74,298.61,4.52,101.46,116.80
1767573331700,18.66,7.31,98.29,298.59,4.52,102.00,116.06
1767576931700,18.72,4.95,99.25,298.96,4.51,101.74,116.01
1767580531700,19.02,4.54,99.37,298.80,4.59,101.03,116.17
1767584131700,18.73,6.80,99.98,298.81,4.64,102.04,116.14
1767587731700,18.23,6.48,99.24,298.89,4.56,101.18,116.78
1767591331700,19.27,4.77,98.93,299.19,4.64,101.13,117.21
1767594931700,18.24,1.82,99.12,298.83,4.64,101.56,116.17
1767598531700,18.22,5.20,98.98,298.93,4.50,102.06,116.23
1767602131700,17.80,5.77,98.30,298.74,4.49,101.92,116.95
1767605731700,18.69,6.07,98.16,299.06,4.59,101.36,116.64
1767609331700,18.66,1.88,99.64,298.61,4.65,102.18,115.81
1767612931700,18.88,2.08,99.09,299.23,4.57,101.26,117.21
1767616531700,18.36,5.85,99.20,298.80,4.60,101.41,117.15
1767620131700,18.02,7.08,98.67,298.92,4.49,101.17,116.60
1767623731700,18.14,5.66,98.46,299.15,4.47,101.26,115.84
1767627331700,18.46,5.71,98.46,298.96,4.55,101.25,115.87
1767630931700,18.29,3.81,98.90,298.78,4.53,101.73,116.26
1767634531700,18.98,4.76,99.45,299.16,4.49,101.47,116.85
1767638131700,18.12,5.61,98.85,298.57,4.63,101.30,116.66
1767641731700,19.59,3.85,98.83,299.06,4.53,101.01,116.72
1767645331700,19.23,3.68,99.51,298.80,4.49,100.84,115.77
1767648931700,19.60,6.57,99.68,298.70,4.59,101.23,116.68
1767652531700,17.97,1.82,99.07,298.91,4.58,101.58,116.64
1767656131700,18.59,2.91,99.67,299.02,4.49,101.52,116.97
1767659731700,19.26,5.43,99.84,299.10,4.66,101.53,115.83
1767663331700,18.84,2.80,98.15,298.90,4.54,101.54,116.50
1767666931700,18.56,2.63,99.78,298.68,4.60,100.79,115.77
1767670531700,18.01,5.10,99.33,298.83,4.62,100.77,116.85
1767674131700,19.05,5.17,98.45,298.66,4.51,101.21,115.81
1767677731700,19.37,3.71,98.62,299.02,4.65,101.30,115.76
1767681331700,18.23,4.70,98.71,299.10,4.60,100.90,116.86
1767684931700,18.15,1.28,98.50,299.23,4.62,101.43,116.89
1767688531700,19.20,5.18,99.79,298.66,4.64,101.45,116.35
1767692131700,19.50,2.39,99.70,298.51,4.56,101.03,115.80
1767695731700,18.66,4.65,98.86,299.26,4.49,100.98,116.30
1767699331700,19.38,3.30,98.25,298.72,4.51,100.99,116.08
1767702931700,18.81,5.06,99.23,299.03,4.52,101.92,116.59
1767706531700,19.54,3.34,98.19,299.24,4.64,101.46,116.37
1767710131700,18.83,0.84,99.59,298.61,4.53,101.01,116.29
1767713731700,18.56,6.58,98.51,299.08,4.50,100.93,115.73
1767717331700,19.80,2.45,99.72,298.81,4.64,101.28,116.06
1767720931700,18.18,6.44,99.89,298.53,4.57,100.78,115.96
1767724531700,18.68,0.81,98.52,298.71,4.65,100.52,116.23
1767728131700,18.53,2.95,99.79,299.14,4.57,101.21,116.14
1767731731700,19.90,4.06,98.63,299.29,4.56,100.50,115.84
1767735331700,18.55,4.44,98.46,299.20,4.60,101.39,116.94
1767738931700,18.13,0.92,98.19,299.13,4.55,100.87,115.52
1767742531700,19.65,6.29,99.50,298.55,4.49,101.18,116.43
1767746131700,19.46,4.86,98.60,298.66,4.59,100.80,116.22
1767749731700,18.62,2.94,98.57,299.32,4.52,100.64,116.78
1767753331700,18.22,3.55,99.48,298.91,4.57,101.67,116.19
1767756931700,18.74,6.27,98.43,298.86,4.51,101.56,116.47
1767760531700,19.31,4.38,98.60,298.77,4.53,100.77,116.01
1767764131700,19.57,4.34,98.48,299.09,4.56,101.28,116.02
1767767731700,18.57,3.58,98.36,298.61,4.58,100.68,116.83
1767771331700,19.64,1.17,98.67,298.87,4.57,101.61,116.94
1767774931700,18.38,3.50,99.90,299.24,4.59,101.19,115.57
1767778531700,18.76,5.44,99.38,298.61,4.55,101.39,116.90
1767782131700,18.12,0.95,99.33,298.70,4.56,101.19,116.26
1767785731700,18.13,2.58,98.17,299.02,4.51,101.04,116.93
1767789331700,18.90,4.55,98.72,299.22,4.58,101.62,115.74
1767792931700,18.16,2.95,98.87,299.22,4.53,101.54,116.49
1767796531700,17.93,4.65,98.89,298.60,4.54,101.26,115.58
1767800131700,18.55,4.99,98.58,298.72,4.51,101.69,115.88
1767803731700,18.67,1.28,98.00,299.10,4.58,101.06,115.70
1767807331700,19.69,4.24,99.35,299.22,4.67,101.33,116.73
1767810931700,18.34,1.90,99.73,298.71,4.52,101.25,116.41
1767814531700,18.33,4.34,98.71,298.87,4.66,100.27,116.35
1767818131700,19.44,3.47,99.19,298.83,4.59,100.42,116.13
1767821731700,19.73,5.38,99.04,298.73,4.64,100.29,115.74
1767825331700,18.41,1.94,98.36,299.23,4.63,100.60,116.76
1767828931700,18.30,4.42,99.32,299.07,4.48,100.63,115.35
1767832531700,18.31,6.39,98.21,298.65,4.54,100.80,115.31
1767836131700,19.41,5.95,98.82,299.10,4.51,101.09,116.65
1767839731700,19.45,5.56,98.51,298.88,4.63,101.40,115.81
1767843331700,19.84,6.26,98.02,299.06,4.61,100.64,116.48
1767846931700,19.30,5.28,99.62,298.80,4.62,100.69,115.92
1767850531700,18.07,2.04,98.32,298.93,4.51,100.65,116.35
1767854131700,18.46,1.80,98.56,299.11,4.63,100.78,115.76
1767857731700,19.99,4.28,98.77,298.99,4.62,100.64,116.77
1767861331700,19.92,6.00,98.77,299.08,4.67,100.82,115.89
1767864931700,18.77,7.39,99.45,298.74,4.58,101.11,116.50
1767868531700,18.42,7.32,99.39,299.23,4.49,101.41,116.30
1767872131700,19.93,6.17,98.80,298.88,4.60,101.25,115.50
1767875731700,18.34,5.33,98.69,298.93,4.57,100.31,116.25
1767879331700,19.50,7.04,99.19,298.69,4.67,100.83,116.64
1767882931700,19.12,5.12,97.91,299.17,4.56,101.04,116.19
1767886531700,18.17,5.98,98.58,299.08,4.50,100.47,115.82
1767890131700,18.20,3.84,98.56,298.96,4.56,101.09,115.52
1767893731700,19.26,6.76,98.47,299.40,4.56,101.09,115.73
1767897331700,20.10,3.94,97.74,298.73,4.56,100.80,115.20
1767900931700,19.22,6.75,99.66,299.18,4.50,100.45,115.64
1767904531700,18.95,7.62,98.18,299.38,4.69,100.13,115.86
1767908131700,18.79,7.81,99.63,298.93,4.51,100.59,116.20
1767911731700,18.22,5.91,99.45,299.24,4.63,101.03,115.88
1767915331700,19.76,6.90,98.55,299.21,4.68,100.99,116.27
1767918931700,19.45,4.43,97.83,298.76,4.53,101.10,116.52
1767922531700,18.58,4.98,99.32,298.90,4.65,100.50,115.38
1767926131700,19.88,3.67,99.14,299.05,4.66,100.18,115.29
1767929731700,19.47,5.71,98.22,298.79,4.60,100.33,115.53
1767933331700,18.64,6.62,98.35,299.38,4.63,100.09,115.72
1767936931700,19.24,8.62,99.49,299.12,4.55,100.92,115.39
1767940531700,18.71,5.97,99.12,298.74,4.55,100.00,115.63
1767944131700,18.48,4.66,99.68,298.97,4.63,100.21,115.61
1767947731700,18.88,5.27,99.58,299.15,4.62,100.95,115.62
1767951331700,19.18,3.24,99.57,299.19,4.51,100.14,116.49
1767954931700,18.19,5.28,97.99,298.63,4.61,100.18,115.58
1767958531700,19.54,3.14,99.07,299.09,4.49,100.27,115.18
1767962131700,18.45,7.61,98.42,299.35,4.67,100.66,115.47
1767965731700,19.84,3.51,97.84,298.84,4.60,100.81,115.96
1767969331700,18.86,3.61,98.84,298.91,4.50,101.08,116.11
1767972931700,19.19,6.41,97.85,299.24,4.53,100.27,115.80
1767976531700,19.58,5.24,98.95,298.65,4.64,100.17,116.01
1767980131700,18.56,8.67,97.92,299.06,4.66,100.39,115.90
1767983731700,18.86,6.58,99.18,298.86,4.60,99.93,115.03
1767987331700,19.34,7.58,98.05,299.19,4.63,99.94,116.13
1767990931700,19.71,4.60,98.48,299.42,4.57,100.38,115.06
1767994531700,19.53,8.31,99.01,298.72,4.51,100.43,115.43
1767998131700,18.38,7.41,99.31,299.39,4.57,100.20,116.34
1768001731700,19.71,6.03,98.17,299.00,4.58,100.76,115.65
1768005331700,18.56,7.77,99.10,298.72,4.68,100.07,115.88
1768008931700,19.48,4.60,99.04,299.23,4.51,100.26,115.03
1768012531700,18.92,7.26,98.69,298.67,4.64,100.61,115.22
1768016131700,19.22,9.34,97.85,299.08,4.69,100.19,115.39
1768019731700,18.25,4.56,98.41,299.08,4.51,100.19,116.35
1768023331700,19.27,8.83,99.25,299.37,4.53,99.95,115.52
1768026931700,19.58,9.27,99.48,299.33,4.65,99.78,115.86
1768030531700,19.69,6.00,98.61,299.12,4.67,99.89,115.24
1768034131700,20.24,7.31,99.27,299.16,4.64,99.96,116.24
1768037731700,18.78,5.56,98.95,299.28,4.68,100.41,115.97
1768041331700,18.92,6.92,97.88,298.83,4.54,100.32,115.41
1768044931700,19.47,5.94,98.82,299.01,4.63,100.32,115.16
1768048531700,19.76,9.17,98.47,299.43,4.67,100.14,115.73
1768052131700,18.45,8.10,98.53,298.71,4.63,100.47,115.32
1768055731700,18.29,4.24,98.46,298.83,4.67,100.52,115.85
1768059331700,20.11,8.00,98.55,299.14,4.52,100.18,116.09
1768062931700,18.30,7.33,98.10,299.19,4.67,99.66,116.14
1768066531700,18.92,5.18,97.60,298.85,4.51,100.40,114.69
1768070131700,19.31,7.65,99.03,299.24,4.52,99.63,115.25
1768073731700,19.57,4.61,99.34,299.06,4.57,100.16,115.82
1768077331700,20.25,3.45,98.00,299.04,4.51,99.71,115.40
1768080931700,19.29,7.92,99.04,299.41,4.61,99.99,115.93
1768084531700,19.25,4.16,97.42,299.13,4.52,99.72,115.28
1768088131700,18.60,4.99,99.29,299.23,4.57,100.04,115.13
1768091731700,18.42,7.56,98.47,299.34,4.57,99.66,115.14
1768095331700,19.98,4.87,99.25,299.01,4.61,99.43,115.12
1768098931700,19.69,6.15,97.46,299.36,4.52,99.88,115.55
1768102531700,18.62,3.09,98.49,299.15,4.66,99.65,115.52
1768106131700,19.73,7.47,98.79,299.40,4.58,99.58,114.75
1768109731700,18.56,4.37,97.82,298.81,4.60,100.46,115.94
1768113331700,18.55,8.80,98.13,298.77,4.58,100.09,114.69
1768116931700,20.28,4.95,98.21,298.91,4.65,99.39,115.57
1768120531700,18.91,4.38,98.00,298.89,4.55,100.40,115.60
1768124131700,19.95,8.56,98.19,298.97,4.64,99.89,115.51
1768127731700,18.89,2.97,97.42,299.12,4.55,99.97,115.62
1768131331700,18.85,8.05,97.85,298.88,4.70,100.47,114.74
1768134931700,19.90,7.94,98.44,299.49,4.52,100.04,114.63
1768138531700,19.36,7.94,97.66,299.32,4.63,99.87,115.81
1768142131700,19.36,6.60,98.11,298.83,4.63,99.76,116.02
1768145731700,19.76,6.15,97.46,298.75,4.57,99.69,115.18
1768149331700,19.62,4.63,97.98,298.77,4.63,99.75,115.10
